Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient
Green House Gas Produce by Different Industry,F2012,F2020,F2011,"{""coefficient"": 0.90762, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2012,F2022,F2011,"{""coefficient"": 0.91999, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2013,F2012,F2011,"{""coefficient"": 0.9232, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2013,F2015,F2011,"{""coefficient"": 0.93127, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2013,F2017,F2011,"{""coefficient"": 0.85302, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2013,F2019,F2011,"{""coefficient"": 0.8944, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2013,F2021,F2011,"{""coefficient"": 0.92879, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2010,F2011,"{""coefficient"": -0.86825, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2013,F2011,"{""coefficient"": 0.98029, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2016,F2011,"{""coefficient"": 0.8782, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2018,F2011,"{""coefficient"": 0.91671, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2020,F2011,"{""coefficient"": 0.9252, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2022,F2011,"{""coefficient"": 0.94372, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2012,F2011,"{""coefficient"": 0.87761, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2014,F2011,"{""coefficient"": 0.96316, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2017,F2011,"{""coefficient"": 0.93962, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2019,F2011,"{""coefficient"": 0.95304, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2021,F2011,"{""coefficient"": 0.92799, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2010,F2011,"{""coefficient"": -0.69573, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2013,F2011,"{""coefficient"": 0.8283, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2015,F2011,"{""coefficient"": 0.93551, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2018,F2011,"{""coefficient"": 0.97868, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2020,F2011,"{""coefficient"": 0.92044, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2022,F2011,"{""coefficient"": 0.93048, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2012,F2011,"{""coefficient"": 0.87089, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2014,F2011,"{""coefficient"": 0.89339, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2016,F2011,"{""coefficient"": 0.99332, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2019,F2011,"{""coefficient"": 0.9846, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2021,F2011,"{""coefficient"": 0.9408, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2010,F2011,"{""coefficient"": -0.781, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2013,F2011,"{""coefficient"": 0.88053, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2015,F2011,"{""coefficient"": 0.94318, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2017,F2011,"{""coefficient"": 0.99361, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2020,F2011,"{""coefficient"": 0.94783, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2022,F2011,"{""coefficient"": 0.97004, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2012,F2011,"{""coefficient"": 0.88914, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2014,F2011,"{""coefficient"": 0.92857, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2016,F2011,"{""coefficient"": 0.97087, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2018,F2011,"{""coefficient"": 0.994, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2021,F2011,"{""coefficient"": 0.97507, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2010,F2011,"{""coefficient"": -0.87856, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2013,F2011,"{""coefficient"": 0.90321, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2015,F2011,"{""coefficient"": 0.92509, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2017,F2011,"{""coefficient"": 0.93399, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2019,F2011,"{""coefficient"": 0.96901, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2022,F2011,"{""coefficient"": 0.98944, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2021,F2012,F2011,"{""coefficient"": 0.92638, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2021,F2014,F2011,"{""coefficient"": 0.94415, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2021,F2016,F2011,"{""coefficient"": 0.92025, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2021,F2018,F2011,"{""coefficient"": 0.96071, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2021,F2020,F2011,"{""coefficient"": 0.99256, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2010,F2011,"{""coefficient"": -0.88256, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2013,F2011,"{""coefficient"": 0.92167, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2015,F2011,"{""coefficient"": 0.93367, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2017,F2011,"{""coefficient"": 0.95086, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2019,F2011,"{""coefficient"": 0.98141, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2021,F2011,"{""coefficient"": 0.99696, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2013,F2011,F2012,"{""coefficient"": -0.53103, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2013,F2015,F2012,"{""coefficient"": 0.76929, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2013,F2017,F2012,"{""coefficient"": 0.55049, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2013,F2019,F2012,"{""coefficient"": 0.63839, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2013,F2021,F2012,"{""coefficient"": 0.66647, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2010,F2012,"{""coefficient"": -0.75053, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2013,F2012,"{""coefficient"": 0.89623, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2016,F2012,"{""coefficient"": 0.75078, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2018,F2012,"{""coefficient"": 0.82132, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2020,F2012,"{""coefficient"": 0.82435, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2022,F2012,"{""coefficient"": 0.85116, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2011,F2012,"{""coefficient"": -0.67675, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2014,F2012,"{""coefficient"": 0.9105, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2017,F2012,"{""coefficient"": 0.8707, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2019,F2012,"{""coefficient"": 0.8848, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2021,F2012,"{""coefficient"": 0.81415, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2010,F2012,"{""coefficient"": -0.61463, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2013,F2012,"{""coefficient"": 0.51801, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2015,F2012,"{""coefficient"": 0.87241, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2018,F2012,"{""coefficient"": 0.95439, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2020,F2012,"{""coefficient"": 0.84839, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2022,F2012,"{""coefficient"": 0.85972, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2011,F2012,"{""coefficient"": -0.77492, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2014,F2012,"{""coefficient"": 0.7769, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2016,F2012,"{""coefficient"": 0.98409, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2019,F2012,"{""coefficient"": 0.97263, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2021,F2012,"{""coefficient"": 0.89731, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2010,F2012,"{""coefficient"": -0.76743, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2013,F2012,"{""coefficient"": 0.60874, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2015,F2012,"{""coefficient"": 0.87068, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2017,F2012,"{""coefficient"": 0.98861, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2020,F2012,"{""coefficient"": 0.9193, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2022,F2012,"{""coefficient"": 0.94991, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2011,F2012,"{""coefficient"": -0.8311, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2014,F2012,"{""coefficient"": 0.84376, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2016,F2012,"{""coefficient"": 0.93717, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2018,F2012,"{""coefficient"": 0.9903, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2021,F2012,"{""coefficient"": 0.96132, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2010,F2012,"{""coefficient"": -0.88354, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2013,F2012,"{""coefficient"": 0.63097, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2015,F2012,"{""coefficient"": 0.82045, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2017,F2012,"{""coefficient"": 0.89101, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2019,F2012,"{""coefficient"": 0.95429, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2022,F2012,"{""coefficient"": 0.98551, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2021,F2011,F2012,"{""coefficient"": -0.89764, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2021,F2014,F2012,"{""coefficient"": 0.84731, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2021,F2016,F2012,"{""coefficient"": 0.84197, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2021,F2018,F2012,"{""coefficient"": 0.93546, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2021,F2020,F2012,"{""coefficient"": 0.98976, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2010,F2012,"{""coefficient"": -0.8957, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2013,F2012,"{""coefficient"": 0.65824, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2015,F2012,"{""coefficient"": 0.82801, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2017,F2012,"{""coefficient"": 0.91364, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2019,F2012,"{""coefficient"": 0.97075, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2021,F2012,"{""coefficient"": 0.99589, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2011,F2013,"{""coefficient"": -0.81716, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2015,F2013,"{""coefficient"": 0.82432, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2014,F2017,F2013,"{""coefficient"": 0.78007, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
