Dataset Name,Column,Mean,Median,Mode,Range,Quartile,Standard Deviation,Skewness,Kurtosis
Students Math-Reading-Writing Performance Dataset,race/ethnicity,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""group C""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Students Math-Reading-Writing Performance Dataset,parental level of education,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""some college""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Students Math-Reading-Writing Performance Dataset,lunch,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""standard""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Students Math-Reading-Writing Performance Dataset,test preparation course,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""none""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Students Math-Reading-Writing Performance Dataset,math score,"{""conclusion"": ""66.089""}","{""conclusion"": ""66.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""100.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 57.0, 'Median': 66.0, 'Q3': 77.0, 'Max': 100.0}\""""}","{""conclusion"": ""15.1555""}","{""conclusion"": ""-0.27894""}","{""conclusion"": ""0.27496""}"
Students Math-Reading-Writing Performance Dataset,reading score,"{""conclusion"": ""69.169""}","{""conclusion"": ""70.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""83.0""}","{""conclusion"": ""\""{'Min': 17.0, 'Q1': 59.0, 'Median': 70.0, 'Q3': 79.0, 'Max': 100.0}\""""}","{""conclusion"": ""14.59289""}","{""conclusion"": ""-0.2591""}","{""conclusion"": ""-0.06827""}"
Students Math-Reading-Writing Performance Dataset,writing score,"{""conclusion"": ""68.054""}","{""conclusion"": ""69.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""90.0""}","{""conclusion"": ""\""{'Min': 10.0, 'Q1': 57.75, 'Median': 69.0, 'Q3': 79.0, 'Max': 100.0}\""""}","{""conclusion"": ""15.18806""}","{""conclusion"": ""-0.28944""}","{""conclusion"": ""-0.03336""}"
Students New MRW Score Dataset,gender,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""female""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Students New MRW Score Dataset,race/ethnicity,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""group C""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Students New MRW Score Dataset,parental level of education,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""some college""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Students New MRW Score Dataset,lunch,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""standard""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Students New MRW Score Dataset,test preparation course,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""none""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Students New MRW Score Dataset,math score,"{""conclusion"": ""75.30236""}","{""conclusion"": ""75.57116""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""56.08204""}","{""conclusion"": ""\""{'Min': 43.917957596169664, 'Q1': 68.79159310223181, 'Median': 75.57116065483464, 'Q3': 81.67667854200211, 'Max': 100.0}\""""}","{""conclusion"": ""9.86383""}","{""conclusion"": ""-0.03016""}","{""conclusion"": ""-0.0745""}"
Students New MRW Score Dataset,reading score,"{""conclusion"": ""75.22818""}","{""conclusion"": ""75.01131""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""51.98055""}","{""conclusion"": ""\""{'Min': 48.019447058629744, 'Q1': 68.78787083719439, 'Median': 75.01131126670334, 'Q3': 82.40101464994208, 'Max': 100.0}\""""}","{""conclusion"": ""10.06972""}","{""conclusion"": ""-0.04898""}","{""conclusion"": ""-0.2376""}"
Students New MRW Score Dataset,writing score,"{""conclusion"": ""75.04415""}","{""conclusion"": ""75.21006""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""60.27456""}","{""conclusion"": ""\""{'Min': 39.72543915473884, 'Q1': 68.45969003818588, 'Median': 75.21005826987508, 'Q3': 81.67886647286022, 'Max': 100.0}\""""}","{""conclusion"": ""9.89877""}","{""conclusion"": ""-0.13482""}","{""conclusion"": ""-0.09533""}"
Terrorist Attacks Dataset,Terrorist attacks,"{""conclusion"": ""76.82571""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""16820.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 6.0, 'Max': 16820.0}\""""}","{""conclusion"": ""532.31076""}","{""conclusion"": ""16.34039""}","{""conclusion"": ""348.96837""}"
Terrorist Attacks Dataset,Terrorism deaths,"{""conclusion"": ""177.47266""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""44576.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 4.0, 'Max': 44576.0}\""""}","{""conclusion"": ""1332.35941""}","{""conclusion"": ""16.1974""}","{""conclusion"": ""355.6344""}"
Terrorist Attacks Dataset,Attack method: Hijacking,"{""conclusion"": ""0.27831""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""58.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 0.0, 'Max': 58.0}\""""}","{""conclusion"": ""1.7897""}","{""conclusion"": ""14.8121""}","{""conclusion"": ""306.92487""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Barricade Incident),"{""conclusion"": ""0.37824""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""85.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 0.0, 'Max': 85.0}\""""}","{""conclusion"": ""2.68553""}","{""conclusion"": ""15.1625""}","{""conclusion"": ""318.63012""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,"{""conclusion"": ""0.43121""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""106.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 0.0, 'Max': 106.0}\""""}","{""conclusion"": ""3.21889""}","{""conclusion"": ""16.75985""}","{""conclusion"": ""376.88255""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,"{""conclusion"": ""4.48008""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""776.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 0.0, 'Max': 776.0}\""""}","{""conclusion"": ""27.95236""}","{""conclusion"": ""15.02607""}","{""conclusion"": ""305.41991""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),"{""conclusion"": ""5.23647""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""1409.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 0.0, 'Max': 1409.0}\""""}","{""conclusion"": ""41.87282""}","{""conclusion"": ""17.64869""}","{""conclusion"": ""409.4861""}"
Terrorist Attacks Dataset,Attack method: Assassination,"{""conclusion"": ""7.74565""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""1007.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 0.0, 'Max': 1007.0}\""""}","{""conclusion"": ""45.59649""}","{""conclusion"": ""11.78636""}","{""conclusion"": ""177.88271""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,"{""conclusion"": ""17.84302""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""4037.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 1.0, 'Max': 4037.0}\""""}","{""conclusion"": ""120.52192""}","{""conclusion"": ""15.60293""}","{""conclusion"": ""333.14376""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,"{""conclusion"": ""36.19825""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""8739.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 2.0, 'Max': 8739.0}\""""}","{""conclusion"": ""276.70704""}","{""conclusion"": ""17.40408""}","{""conclusion"": ""383.9031""}"
Terrorist Attacks Dataset,Death Age 100+,"{""conclusion"": ""0.07493""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""29.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 0.0, 'Max': 29.0}\""""}","{""conclusion"": ""0.67395""}","{""conclusion"": ""18.42251""}","{""conclusion"": ""509.74174""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,"{""conclusion"": ""0.2127""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""52.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 0.0, 'Max': 52.0}\""""}","{""conclusion"": ""1.6237""}","{""conclusion"": ""15.70129""}","{""conclusion"": ""344.517""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,"{""conclusion"": ""1.04612""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""275.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 0.0, 'Max': 275.0}\""""}","{""conclusion"": ""8.20545""}","{""conclusion"": ""16.20886""}","{""conclusion"": ""361.06266""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,"{""conclusion"": ""2.1102""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""522.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 0.0, 'Max': 522.0}\""""}","{""conclusion"": ""15.92415""}","{""conclusion"": ""15.50537""}","{""conclusion"": ""325.59307""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,"{""conclusion"": ""3.73614""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""853.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 0.0, 'Max': 853.0}\""""}","{""conclusion"": ""28.50165""}","{""conclusion"": ""15.05785""}","{""conclusion"": ""294.37706""}"
Terrorist Attacks Dataset,Death Age :  1-5,"{""conclusion"": ""29.40924""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""6612.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 1.0, 'Max': 6612.0}\""""}","{""conclusion"": ""223.17758""}","{""conclusion"": ""16.18035""}","{""conclusion"": ""331.38918""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,"{""conclusion"": ""28.09832""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""10337.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 0.0, 'Max': 10337.0}\""""}","{""conclusion"": ""299.20378""}","{""conclusion"": ""18.55818""}","{""conclusion"": ""437.48116""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,"{""conclusion"": ""149.37435""}","{""conclusion"": ""0.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""38627.0""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.0, 'Q3': 3.0, 'Max': 38627.0}\""""}","{""conclusion"": ""1081.14173""}","{""conclusion"": ""15.95807""}","{""conclusion"": ""356.44874""}"
University Rank Dataset,Overall scores,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""23.0\u201331.2""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
University Rank Dataset,Research Quality Score,"{""conclusion"": ""61.65549""}","{""conclusion"": ""64.3""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""85.3""}","{""conclusion"": ""\""{'Min': 13.3, 'Q1': 47.45, 'Median': 64.3, 'Q3': 77.0, 'Max': 98.6}\""""}","{""conclusion"": ""18.89699""}","{""conclusion"": ""-0.3591""}","{""conclusion"": ""-0.71248""}"
University Rank Dataset,Industry Score,"{""conclusion"": ""52.94143""}","{""conclusion"": ""54.85""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""97.8""}","{""conclusion"": ""\""{'Min': 2.2, 'Q1': 33.125, 'Median': 54.849999999999994, 'Q3': 68.5, 'Max': 100.0}\""""}","{""conclusion"": ""23.56485""}","{""conclusion"": ""0.04228""}","{""conclusion"": ""-0.93507""}"
University Rank Dataset,International Outlook,"{""conclusion"": ""57.75363""}","{""conclusion"": ""54.65""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""80.6""}","{""conclusion"": ""\""{'Min': 18.4, 'Q1': 39.6, 'Median': 54.650000000000006, 'Q3': 76.175, 'Max': 99.0}\""""}","{""conclusion"": ""21.91478""}","{""conclusion"": ""0.26183""}","{""conclusion"": ""-1.12554""}"
University Rank Dataset,Research Environment Score,"{""conclusion"": ""24.54802""}","{""conclusion"": ""19.2""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""90.8""}","{""conclusion"": ""\""{'Min': 6.6, 'Q1': 13.0, 'Median': 19.2, 'Q3': 28.9, 'Max': 97.4}\""""}","{""conclusion"": ""17.09245""}","{""conclusion"": ""2.06111""}","{""conclusion"": ""4.60481""}"
University Rank Dataset,Teaching Score,"{""conclusion"": ""25.25385""}","{""conclusion"": ""20.2""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""91.5""}","{""conclusion"": ""\""{'Min': 6.7, 'Q1': 15.8, 'Median': 20.2, 'Q3': 28.975, 'Max': 98.2}\""""}","{""conclusion"": ""15.43104""}","{""conclusion"": ""2.23943""}","{""conclusion"": ""5.86191""}"
US Christmas Tree Sales Dataset,Type of tree,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Fake tree""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
US Christmas Tree Sales Dataset,Number of trees sold,"{""conclusion"": ""20230000.0""}","{""conclusion"": ""21550000.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""24820000""}","{""conclusion"": ""\""{'Min': 8200000.0, 'Q1': 12850000.0, 'Median': 21550000.0, 'Q3': 26825000.0, 'Max': 33020000.0}\""""}","{""conclusion"": ""8192940.34084""}","{""conclusion"": ""-0.03529""}","{""conclusion"": ""-1.62534""}"
US Christmas Tree Sales Dataset,Average Tree Price,"{""conclusion"": ""59.44643""}","{""conclusion"": ""64.105""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""63.83""}","{""conclusion"": ""\""{'Min': 34.87, 'Q1': 39.7, 'Median': 64.105, 'Q3': 72.0125, 'Max': 98.7}\""""}","{""conclusion"": ""19.37856""}","{""conclusion"": ""0.24321""}","{""conclusion"": ""-0.8401""}"
US Christmas Tree Sales Dataset,Sales,"{""conclusion"": ""1098325500.0""}","{""conclusion"": ""1013100000.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""1516978000""}","{""conclusion"": ""\""{'Min': 529802000.0, 'Q1': 871447500.0, 'Median': 1013100000.0, 'Q3': 1187734000.0, 'Max': 2046780000.0}\""""}","{""conclusion"": ""399745667.76188""}","{""conclusion"": ""1.19274""}","{""conclusion"": ""1.36514""}"
Used Car Dataset,insurance_validity,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Comprehensive""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Used Car Dataset,fuel_type,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Petrol""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Used Car Dataset,seats,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""5""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Used Car Dataset,kms_driven,"{""conclusion"": ""52841.9311""}","{""conclusion"": ""49134.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""809380""}","{""conclusion"": ""\""{'Min': 620.0, 'Q1': 30000.0, 'Median': 49134.0, 'Q3': 70000.0, 'Max': 810000.0}\""""}","{""conclusion"": ""40054.89814""}","{""conclusion"": ""8.67488""}","{""conclusion"": ""154.99052""}"
Used Car Dataset,ownsership,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""First Owner""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Used Car Dataset,transmission,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Manual""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Used Car Dataset,manufacturing_year,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""2018""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Used Car Dataset,mileage(kmpl),"{""conclusion"": ""236.92728""}","{""conclusion"": ""18.9""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""3988.19""}","{""conclusion"": ""\""{'Min': 7.81, 'Q1': 16.3425, 'Median': 18.9, 'Q3': 22.0, 'Max': 3996.0}\""""}","{""conclusion"": ""585.77524""}","{""conclusion"": ""2.86587""}","{""conclusion"": ""8.10217""}"
Used Car Dataset,engine(cc),"{""conclusion"": ""14718574440.5142""}","{""conclusion"": ""1462.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""3258639999995.0""}","{""conclusion"": ""\""{'Min': 5.0, 'Q1': 1197.0, 'Median': 1462.0, 'Q3': 1995.0, 'Max': 3258640000000.0}\""""}","{""conclusion"": ""218492432193.44647""}","{""conclusion"": ""14.7938""}","{""conclusion"": ""217.13675""}"
Used Car Dataset,max_power(bhp),"{""conclusion"": ""14718574440.5142""}","{""conclusion"": ""1462.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""3258639999995.0""}","{""conclusion"": ""\""{'Min': 5.0, 'Q1': 1197.0, 'Median': 1462.0, 'Q3': 1995.0, 'Max': 3258640000000.0}\""""}","{""conclusion"": ""218492432193.44647""}","{""conclusion"": ""14.7938""}","{""conclusion"": ""217.13675""}"
Used Car Dataset,torque(Nm),"{""conclusion"": ""14239.89154""}","{""conclusion"": ""1173.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""1464795.0""}","{""conclusion"": ""\""{'Min': 5.0, 'Q1': 400.0, 'Median': 1173.0, 'Q3': 8850.0, 'Max': 1464800.0}\""""}","{""conclusion"": ""96631.20093""}","{""conclusion"": ""11.61765""}","{""conclusion"": ""140.99781""}"
Used Car Dataset,price(in lakhs),"{""conclusion"": ""166.14149""}","{""conclusion"": ""7.14""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""94999.0""}","{""conclusion"": ""\""{'Min': 1.0, 'Q1': 4.66, 'Median': 7.14, 'Q3': 17.0, 'Max': 95000.0}\""""}","{""conclusion"": ""3477.73487""}","{""conclusion"": ""23.50639""}","{""conclusion"": ""564.23761""}"
Video Games Sales Dataset,Rank,"{""conclusion"": ""954.0""}","{""conclusion"": ""954.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""1906""}","{""conclusion"": ""\""{'Min': 1.0, 'Q1': 477.5, 'Median': 954.0, 'Q3': 1430.5, 'Max': 1907.0}\""""}","{""conclusion"": ""550.50341""}","{""conclusion"": ""0.0""}","{""conclusion"": ""-1.2""}"
Video Games Sales Dataset,Platform,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""PS2""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Video Games Sales Dataset,Genre,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Sports""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Video Games Sales Dataset,Publisher,"{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Electronic Arts""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""Not applicable""}"
Video Games Sales Dataset,North America,"{""conclusion"": ""1.25879""}","{""conclusion"": ""0.81""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""40.43""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.51, 'Median': 0.81, 'Q3': 1.375, 'Max': 40.43}\""""}","{""conclusion"": ""1.95605""}","{""conclusion"": ""9.31826""}","{""conclusion"": ""135.52749""}"
Video Games Sales Dataset,Europe,"{""conclusion"": ""0.70668""}","{""conclusion"": ""0.44""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""28.39""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.23, 'Median': 0.44, 'Q3': 0.81, 'Max': 28.39}\""""}","{""conclusion"": ""1.1486""}","{""conclusion"": ""10.36012""}","{""conclusion"": ""195.66535""}"
Video Games Sales Dataset,Japan,"{""conclusion"": ""0.31749""}","{""conclusion"": ""0.02""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""7.2""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.0, 'Median': 0.02, 'Q3': 0.3, 'Max': 7.2}\""""}","{""conclusion"": ""0.72476""}","{""conclusion"": ""4.22902""}","{""conclusion"": ""23.60087""}"
Video Games Sales Dataset,Rest of World,"{""conclusion"": ""0.20647""}","{""conclusion"": ""0.13""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""8.54""}","{""conclusion"": ""\""{'Min': 0.0, 'Q1': 0.06, 'Median': 0.13, 'Q3': 0.22, 'Max': 8.54}\""""}","{""conclusion"": ""0.343""}","{""conclusion"": ""10.259""}","{""conclusion"": ""197.18246""}"
Video Games Sales Dataset,Global,"{""conclusion"": ""2.48924""}","{""conclusion"": ""1.53""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""80.29""}","{""conclusion"": ""\""{'Min': 0.83, 'Q1': 1.11, 'Median': 1.53, 'Q3': 2.54, 'Max': 81.12}\""""}","{""conclusion"": ""3.56223""}","{""conclusion"": ""9.2711""}","{""conclusion"": ""147.48456""}"
Video Games Sales Dataset,Review,"{""conclusion"": ""79.03898""}","{""conclusion"": ""81.0""}","{""conclusion"": ""Not applicable""}","{""conclusion"": ""66.5""}","{""conclusion"": ""\""{'Min': 30.5, 'Q1': 74.0, 'Median': 81.0, 'Q3': 86.22999999999999, 'Max': 97.0}\""""}","{""conclusion"": ""10.61412""}","{""conclusion"": ""-1.26509""}","{""conclusion"": ""1.92555""}"
