Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient
Green House Gas Produce by Different Industry,F2021,F2018,F2020,"{""coefficient"": 0.20529, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2010,F2020,"{""coefficient"": -0.1906, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2012,F2020,"{""coefficient"": -0.14311, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2014,F2020,"{""coefficient"": -0.07532, ""p value"": 0.00949, ""conclusion"": ""Not strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2016,F2020,"{""coefficient"": -0.04293, ""p value"": 0.13966, ""conclusion"": ""Not strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2018,F2020,"{""coefficient"": 0.21702, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2010,F2021,"{""coefficient"": -0.18118, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2012,F2021,"{""coefficient"": -0.2131, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2014,F2021,"{""coefficient"": -0.18781, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2016,F2021,"{""coefficient"": -0.0528, ""p value"": 0.06922, ""conclusion"": ""Not strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2018,F2021,"{""coefficient"": 0.0782, ""p value"": 0.00708, ""conclusion"": ""Not strongly correlated""}"
Green House Gas Produce by Different Industry,F2022,F2020,F2021,"{""coefficient"": -0.05171, ""p value"": 0.07517, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,RestingBP,MaxHR,Age,"{""coefficient"": -0.01672, ""p value"": 0.6131, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,Cholesterol,RestingBP,Age,"{""coefficient"": 0.12998, ""p value"": 8e-05, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,Cholesterol,Oldpeak,Age,"{""coefficient"": 0.07778, ""p value"": 0.01849, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,MaxHR,Cholesterol,Age,"{""coefficient"": 0.21674, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,Oldpeak,RestingBP,Age,"{""coefficient"": 0.10599, ""p value"": 0.00131, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,Oldpeak,MaxHR,Age,"{""coefficient"": -0.06933, ""p value"": 0.03581, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,Cholesterol,MaxHR,RestingBP,"{""coefficient"": 0.24995, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,MaxHR,Age,RestingBP,"{""coefficient"": -0.36786, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,MaxHR,Oldpeak,RestingBP,"{""coefficient"": -0.1451, ""p value"": 1e-05, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,Oldpeak,Cholesterol,RestingBP,"{""coefficient"": 0.03416, ""p value"": 0.30146, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,MaxHR,Age,Cholesterol,"{""coefficient"": -0.3717, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,MaxHR,Oldpeak,Cholesterol,"{""coefficient"": -0.17774, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,Oldpeak,RestingBP,Cholesterol,"{""coefficient"": 0.16077, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,Oldpeak,Age,MaxHR,"{""coefficient"": 0.21622, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Heart Failure Prediction Dataset,Oldpeak,Cholesterol,MaxHR,"{""coefficient"": 0.09178, ""p value"": 0.00541, ""conclusion"": ""Not strongly correlated""}"
Housing Price Dataset,Bedrooms,Price,SquareFeet,"{""coefficient"": 0.11293, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Housing Price Dataset,Bathrooms,Price,SquareFeet,"{""coefficient"": 0.04674, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Housing Price Dataset,Price,Bathrooms,SquareFeet,"{""coefficient"": 0.04674, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Housing Price Dataset,Bathrooms,Price,Bedrooms,"{""coefficient"": 0.02795, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Housing Price Dataset,Price,Bedrooms,Bathrooms,"{""coefficient"": 0.07244, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,avg_satisfaction,median_income,adjusted_satisfaction,"{""coefficient"": -0.18296, ""p value"": 0.05572, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,avg_satisfaction,happyScore,adjusted_satisfaction,"{""coefficient"": 0.05032, ""p value"": 0.60165, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,std_satisfaction,avg_income,adjusted_satisfaction,"{""coefficient"": -0.16165, ""p value"": 0.09158, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,std_satisfaction,income_inequality,adjusted_satisfaction,"{""coefficient"": 0.18565, ""p value"": 0.05216, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,std_satisfaction,GDP,adjusted_satisfaction,"{""coefficient"": 0.28135, ""p value"": 0.00291, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,avg_income,std_satisfaction,adjusted_satisfaction,"{""coefficient"": -0.16165, ""p value"": 0.09158, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,avg_income,happyScore,adjusted_satisfaction,"{""coefficient"": 0.4242, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,median_income,std_satisfaction,adjusted_satisfaction,"{""coefficient"": -0.18214, ""p value"": 0.05686, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,income_inequality,avg_satisfaction,adjusted_satisfaction,"{""coefficient"": 0.18699, ""p value"": 0.05046, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,income_inequality,avg_income,adjusted_satisfaction,"{""coefficient"": -0.42987, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,income_inequality,GDP,adjusted_satisfaction,"{""coefficient"": -0.32251, ""p value"": 0.00059, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,happyScore,std_satisfaction,adjusted_satisfaction,"{""coefficient"": 0.04765, ""p value"": 0.62111, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,happyScore,median_income,adjusted_satisfaction,"{""coefficient"": 0.40807, ""p value"": 1e-05, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,happyScore,GDP,adjusted_satisfaction,"{""coefficient"": 0.38439, ""p value"": 3e-05, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,std_satisfaction,adjusted_satisfaction,"{""coefficient"": 0.28135, ""p value"": 0.00291, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,happyScore,adjusted_satisfaction,"{""coefficient"": 0.38439, ""p value"": 3e-05, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,std_satisfaction,median_income,avg_satisfaction,"{""coefficient"": -0.36274, ""p value"": 0.0001, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,std_satisfaction,happyScore,avg_satisfaction,"{""coefficient"": -0.35697, ""p value"": 0.00013, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,avg_income,adjusted_satisfaction,avg_satisfaction,"{""coefficient"": 0.35823, ""p value"": 0.00012, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,avg_income,income_inequality,avg_satisfaction,"{""coefficient"": -0.45104, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,median_income,std_satisfaction,avg_satisfaction,"{""coefficient"": -0.36274, ""p value"": 0.0001, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,income_inequality,std_satisfaction,avg_satisfaction,"{""coefficient"": 0.20676, ""p value"": 0.03022, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,income_inequality,happyScore,avg_satisfaction,"{""coefficient"": -0.24702, ""p value"": 0.00928, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,happyScore,adjusted_satisfaction,avg_satisfaction,"{""coefficient"": 0.35882, ""p value"": 0.00012, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,happyScore,income_inequality,avg_satisfaction,"{""coefficient"": -0.24702, ""p value"": 0.00928, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,adjusted_satisfaction,avg_satisfaction,"{""coefficient"": -0.03099, ""p value"": 0.74795, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,income_inequality,avg_satisfaction,"{""coefficient"": -0.38096, ""p value"": 4e-05, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,avg_income,income_inequality,std_satisfaction,"{""coefficient"": -0.32288, ""p value"": 0.00058, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,income_inequality,adjusted_satisfaction,std_satisfaction,"{""coefficient"": -0.00822, ""p value"": 0.93209, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,income_inequality,avg_income,std_satisfaction,"{""coefficient"": -0.32288, ""p value"": 0.00058, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,income_inequality,happyScore,std_satisfaction,"{""coefficient"": -0.0988, ""p value"": 0.30446, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,happyScore,income_inequality,std_satisfaction,"{""coefficient"": -0.0988, ""p value"": 0.30446, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,median_income,adjusted_satisfaction,avg_income,"{""coefficient"": -0.31811, ""p value"": 0.00071, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,median_income,std_satisfaction,avg_income,"{""coefficient"": -0.06473, ""p value"": 0.50167, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,median_income,GDP,avg_income,"{""coefficient"": -0.23057, ""p value"": 0.01538, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,income_inequality,avg_satisfaction,avg_income,"{""coefficient"": 0.27054, ""p value"": 0.00426, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,income_inequality,happyScore,avg_income,"{""coefficient"": 0.19455, ""p value"": 0.04168, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,happyScore,std_satisfaction,avg_income,"{""coefficient"": -0.15327, ""p value"": 0.1099, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,happyScore,income_inequality,avg_income,"{""coefficient"": 0.19455, ""p value"": 0.04168, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,adjusted_satisfaction,avg_income,"{""coefficient"": 0.40925, ""p value"": 1e-05, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,median_income,avg_income,"{""coefficient"": -0.23057, ""p value"": 0.01538, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,happyScore,avg_income,"{""coefficient"": 0.42382, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,income_inequality,avg_satisfaction,median_income,"{""coefficient"": 0.32063, ""p value"": 0.00064, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,income_inequality,happyScore,median_income,"{""coefficient"": 0.2657, ""p value"": 0.00502, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,happyScore,std_satisfaction,median_income,"{""coefficient"": -0.16134, ""p value"": 0.09221, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,happyScore,income_inequality,median_income,"{""coefficient"": 0.2657, ""p value"": 0.00502, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,adjusted_satisfaction,median_income,"{""coefficient"": 0.45235, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,avg_income,median_income,"{""coefficient"": 0.34767, ""p value"": 0.0002, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,happyScore,median_income,"{""coefficient"": 0.4684, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,std_satisfaction,income_inequality,"{""coefficient"": -0.1881, ""p value"": 0.04908, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,avg_satisfaction,happyScore,"{""coefficient"": 0.2698, ""p value"": 0.00437, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,GDP,median_income,happyScore,"{""coefficient"": 0.49524, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Jobs and Salaries Dataset,salary_in_usd,work_year,salary,"{""coefficient"": 0.05153, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Program Attendees,Total Cardholders,Total Library Visitors,"{""coefficient"": 0.39993, ""p value"": 0.00088, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Program Attendees,New Cardholders,Total Library Visitors,"{""coefficient"": 0.04523, ""p value"": 0.73375, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Program Attendees,# of Homeless Individuals Served at The Source,Total Library Visitors,"{""coefficient"": 0.35187, ""p value"": 0.04827, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total eMedia Circulation,New Cardholders,Total Library Visitors,"{""coefficient"": -0.04603, ""p value"": 0.72919, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total eMedia Circulation,# of Attendees at Children's and Teen Programming,Total Library Visitors,"{""coefficient"": 0.36844, ""p value"": 0.038, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Cardholders,New Cardholders,Total Library Visitors,"{""coefficient"": 0.06865, ""p value"": 0.60541, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Computer Usage (Wireless + PC Sessions),Total Program Attendees,Total Library Visitors,"{""coefficient"": -0.15879, ""p value"": 0.22967, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Computer Usage (Wireless + PC Sessions),# of Individuals Assisted in Pursuing Citizenship,Total Library Visitors,"{""coefficient"": 0.35898, ""p value"": 0.04362, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Computer Usage (Wireless + PC Sessions),# of Attendees at Children's and Teen Programming,Total Library Visitors,"{""coefficient"": -0.11851, ""p value"": 0.51828, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,New Cardholders,Total eMedia Circulation,Total Library Visitors,"{""coefficient"": -0.04603, ""p value"": 0.72919, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,New Cardholders,Total Computer Usage (Wireless + PC Sessions),Total Library Visitors,"{""coefficient"": 0.02921, ""p value"": 0.82616, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,New Cardholders,# of Homeless Individuals Served at The Source,Total Library Visitors,"{""coefficient"": -0.15326, ""p value"": 0.40235, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,# of Individuals Assisted in Pursuing Citizenship,Total Program Attendees,Total Library Visitors,"{""coefficient"": 0.24362, ""p value"": 0.17906, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,# of Individuals Assisted in Pursuing Citizenship,Total Cardholders,Total Library Visitors,"{""coefficient"": -0.11115, ""p value"": 0.54477, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,# of Individuals Assisted in Pursuing Citizenship,New Cardholders,Total Library Visitors,"{""coefficient"": 0.39893, ""p value"": 0.02371, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,# of Individuals Assisted in Pursuing Citizenship,# of Attendees at Children's and Teen Programming,Total Library Visitors,"{""coefficient"": -0.05503, ""p value"": 0.76483, ""conclusion"": ""Not strongly correlated""}"
