Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient,question,difficulty
Customer Personality Analysis Dataset,NumStorePurchases,Recency,NumCatalogPurchases,"{""coefficient"": -0.01431, ""p value"": 0.49866, ""conclusion"": ""Not strongly correlated""}","When NumCatalogPurchases is fixed, how do NumStorePurchases and Recency correlate?",medium
Customer Personality Analysis Dataset,NumStorePurchases,MntFruits,NumCatalogPurchases,"{""coefficient"": 0.2796, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between NumStorePurchases and MntFruits manifest when isolating NumCatalogPurchases?,medium
Customer Personality Analysis Dataset,NumStorePurchases,MntFishProducts,NumCatalogPurchases,"{""coefficient"": 0.25271, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for NumCatalogPurchases, what is the relationship between NumStorePurchases and MntFishProducts?",medium
Customer Personality Analysis Dataset,NumStorePurchases,MntGoldProds,NumCatalogPurchases,"{""coefficient"": 0.20116, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between NumStorePurchases and MntGoldProds when controlling for NumCatalogPurchases?,medium
Customer Personality Analysis Dataset,NumStorePurchases,NumWebPurchases,NumCatalogPurchases,"{""coefficient"": 0.38722, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After NumCatalogPurchases is controlled for, what remains the relationship between NumStorePurchases and NumWebPurchases?",medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,Income,NumCatalogPurchases,"{""coefficient"": -0.35628, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in NumCatalogPurchases, how do NumWebVisitsMonth and Income interact?",medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,Teenhome,NumCatalogPurchases,"{""coefficient"": 0.09102, ""p value"": 2e-05, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between NumWebVisitsMonth and Teenhome after NumCatalogPurchases is considered?,medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,MntWines,NumCatalogPurchases,"{""coefficient"": 0.015, ""p value"": 0.47794, ""conclusion"": ""Not strongly correlated""}","With the influence of NumCatalogPurchases removed, how are NumWebVisitsMonth and MntWines related?",medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,MntMeatProducts,NumCatalogPurchases,"{""coefficient"": -0.27633, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for NumCatalogPurchases, what is the relationship between NumWebVisitsMonth and MntMeatProducts?",medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,MntSweetProducts,NumCatalogPurchases,"{""coefficient"": -0.2256, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for NumCatalogPurchases, what is the relationship between NumWebVisitsMonth and MntSweetProducts?",medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,NumDealsPurchases,NumCatalogPurchases,"{""coefficient"": 0.40186, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between NumWebVisitsMonth and NumDealsPurchases when controlling for NumCatalogPurchases?,medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,NumStorePurchases,NumCatalogPurchases,"{""coefficient"": -0.21716, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between NumWebVisitsMonth and NumStorePurchases after NumCatalogPurchases is considered?,medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,Kidhome,NumStorePurchases,"{""coefficient"": 0.29865, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for NumStorePurchases, what is the relationship between NumWebVisitsMonth and Kidhome?",medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,Recency,NumStorePurchases,"{""coefficient"": -0.02335, ""p value"": 0.26931, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between NumWebVisitsMonth and Recency considering NumStorePurchases?,medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,MntFruits,NumStorePurchases,"{""coefficient"": -0.27516, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between NumWebVisitsMonth and MntFruits considering NumStorePurchases?,medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,MntFishProducts,NumStorePurchases,"{""coefficient"": -0.3103, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does NumWebVisitsMonth correlate with MntFishProducts when NumStorePurchases is held constant?,medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,MntGoldProds,NumStorePurchases,"{""coefficient"": -0.10439, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between NumWebVisitsMonth and MntGoldProds considering NumStorePurchases?,medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,NumWebPurchases,NumStorePurchases,"{""coefficient"": 0.20427, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between NumWebVisitsMonth and NumWebPurchases manifest when isolating NumStorePurchases?,medium
Dataset for Admission in the University,TOEFL Score,SOP,GRE Score,"{""coefficient"": 0.33592, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of TOEFL Score on SOP with GRE Score taken into consideration?,medium
Dataset for Admission in the University,TOEFL Score,CGPA,GRE Score,"{""coefficient"": 0.43482, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of TOEFL Score on CGPA with GRE Score taken into consideration?,medium
Dataset for Admission in the University,SOP,TOEFL Score,GRE Score,"{""coefficient"": 0.33592, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When GRE Score is fixed, how do SOP and TOEFL Score correlate?",medium
Dataset for Admission in the University,SOP,Chance of Admit ,GRE Score,"{""coefficient"": 0.39007, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After neutralizing the effect of GRE Score, how do SOP and Chance of Admit  relate to each other?",medium
Dataset for Admission in the University,LOR ,CGPA,GRE Score,"{""coefficient"": 0.44801, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between LOR  and CGPA considering GRE Score?,medium
Dataset for Admission in the University,CGPA,TOEFL Score,GRE Score,"{""coefficient"": 0.43482, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With GRE Score controlled, what is the correlation strength between CGPA and TOEFL Score?",medium
Dataset for Admission in the University,CGPA,LOR ,GRE Score,"{""coefficient"": 0.44801, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When GRE Score is fixed, how do CGPA and LOR  correlate?",medium
Dataset for Admission in the University,Chance of Admit ,SOP,GRE Score,"{""coefficient"": 0.39007, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After neutralizing the effect of GRE Score, how do Chance of Admit  and SOP relate to each other?",medium
Dataset for Admission in the University,SOP,GRE Score,TOEFL Score,"{""coefficient"": 0.15191, ""p value"": 0.00235, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between SOP and GRE Score considering TOEFL Score?,medium
Dataset for Admission in the University,SOP,Chance of Admit ,TOEFL Score,"{""coefficient"": 0.33659, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between SOP and Chance of Admit  considering TOEFL Score?,medium
Dataset for Admission in the University,LOR ,CGPA,TOEFL Score,"{""coefficient"": 0.43354, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When TOEFL Score is fixed, how do LOR  and CGPA correlate?",medium
Dataset for Admission in the University,CGPA,GRE Score,TOEFL Score,"{""coefficient"": 0.45718, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for TOEFL Score, what is the relationship between CGPA and GRE Score?",medium
Dataset for Admission in the University,CGPA,LOR ,TOEFL Score,"{""coefficient"": 0.43354, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for TOEFL Score, what is the relationship between CGPA and LOR ?",medium
Dataset for Admission in the University,Chance of Admit ,SOP,TOEFL Score,"{""coefficient"": 0.33659, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Chance of Admit  and SOP considering TOEFL Score?,medium
Dataset for Admission in the University,LOR ,GRE Score,SOP,"{""coefficient"": 0.20436, ""p value"": 4e-05, ""conclusion"": ""Not strongly correlated""}","With the influence of SOP removed, how are LOR  and GRE Score related?",medium
Dataset for Admission in the University,LOR ,CGPA,SOP,"{""coefficient"": 0.30732, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between LOR  and CGPA when controlling for SOP?,medium
Dataset for Admission in the University,CGPA,LOR ,SOP,"{""coefficient"": 0.30732, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between CGPA and LOR  after SOP is considered?,medium
Dataset for Admission in the University,CGPA,SOP,LOR ,"{""coefficient"": 0.4515, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between CGPA and SOP manifest when isolating LOR ?,medium
Dataset for Admission in the University,Chance of Admit ,GRE Score,CGPA,"{""coefficient"": 0.27868, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With CGPA controlled, what is the correlation strength between Chance of Admit  and GRE Score?",medium
Dataset for Admission in the University,Chance of Admit ,SOP,CGPA,"{""coefficient"": 0.1433, ""p value"": 0.00413, ""conclusion"": ""Not strongly correlated""}",How does controlling for CGPA change the relationship between Chance of Admit  and SOP?,medium
Exercise and Fitness Metrics Dataset,Dream Weight,Age,Calories Burn,"{""coefficient"": 0.0067, ""p value"": 0.67703, ""conclusion"": ""Not strongly correlated""}",How does the relationship between Dream Weight and Age manifest when isolating Calories Burn?,medium
Exercise and Fitness Metrics Dataset,Dream Weight,Heart Rate,Calories Burn,"{""coefficient"": -0.0014, ""p value"": 0.93077, ""conclusion"": ""Not strongly correlated""}","With Calories Burn controlled, what is the correlation strength between Dream Weight and Heart Rate?",medium
Exercise and Fitness Metrics Dataset,Actual Weight,Age,Calories Burn,"{""coefficient"": 0.00338, ""p value"": 0.83368, ""conclusion"": ""Not strongly correlated""}",What is the impact of Actual Weight on Age with Calories Burn taken into consideration?,medium
Exercise and Fitness Metrics Dataset,Actual Weight,Heart Rate,Calories Burn,"{""coefficient"": -0.00217, ""p value"": 0.89279, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Calories Burn, what correlation exists between Actual Weight and Heart Rate?",medium
Exercise and Fitness Metrics Dataset,Age,Dream Weight,Calories Burn,"{""coefficient"": 0.0067, ""p value"": 0.67703, ""conclusion"": ""Not strongly correlated""}","With the influence of Calories Burn removed, how are Age and Dream Weight related?",medium
Exercise and Fitness Metrics Dataset,Age,Duration,Calories Burn,"{""coefficient"": -0.00654, ""p value"": 0.6843, ""conclusion"": ""Not strongly correlated""}",How does controlling for Calories Burn change the relationship between Age and Duration?,medium
Exercise and Fitness Metrics Dataset,Age,BMI,Calories Burn,"{""coefficient"": -0.0029, ""p value"": 0.85694, ""conclusion"": ""Not strongly correlated""}",What connection exists between Age and BMI upon controlling for Calories Burn?,medium
Exercise and Fitness Metrics Dataset,Duration,Actual Weight,Calories Burn,"{""coefficient"": 0.02027, ""p value"": 0.20786, ""conclusion"": ""Not strongly correlated""}",What connection exists between Duration and Actual Weight upon controlling for Calories Burn?,medium
Exercise and Fitness Metrics Dataset,Duration,Heart Rate,Calories Burn,"{""coefficient"": 0.01574, ""p value"": 0.32816, ""conclusion"": ""Not strongly correlated""}",What is the impact of Duration on Heart Rate with Calories Burn taken into consideration?,medium
Exercise and Fitness Metrics Dataset,Heart Rate,Dream Weight,Calories Burn,"{""coefficient"": -0.0014, ""p value"": 0.93077, ""conclusion"": ""Not strongly correlated""}","After neutralizing the effect of Calories Burn, how do Heart Rate and Dream Weight relate to each other?",medium
Exercise and Fitness Metrics Dataset,Heart Rate,Age,Calories Burn,"{""coefficient"": -0.00898, ""p value"": 0.57668, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Heart Rate and Age after Calories Burn is considered?,medium
Exercise and Fitness Metrics Dataset,Heart Rate,BMI,Calories Burn,"{""coefficient"": 0.01602, ""p value"": 0.31955, ""conclusion"": ""Not strongly correlated""}","When Calories Burn is fixed, how do Heart Rate and BMI correlate?",medium
Exercise and Fitness Metrics Dataset,BMI,Actual Weight,Calories Burn,"{""coefficient"": -0.00384, ""p value"": 0.81165, ""conclusion"": ""Not strongly correlated""}","After factoring in Calories Burn, how do BMI and Actual Weight interact?",medium
Exercise and Fitness Metrics Dataset,BMI,Duration,Calories Burn,"{""coefficient"": 0.01993, ""p value"": 0.21546, ""conclusion"": ""Not strongly correlated""}",What connection exists between BMI and Duration upon controlling for Calories Burn?,medium
Exercise and Fitness Metrics Dataset,Actual Weight,Calories Burn,Dream Weight,"{""coefficient"": -0.01076, ""p value"": 0.50358, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Actual Weight and Calories Burn after Dream Weight is considered?,medium
