work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023.0,Business Intelligence Engineer,BI and Visualization,USD,65800.0,65800.0,United States,Mid-level,Full-time,In-person,United States,L
2023.0,Data Engineer,Data Engineering,USD,186000.0,186000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,81800.0,81800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,135000.0,135000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,82500.0,82500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,247250.0,247250.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Scientist,Machine Learning and AI,USD,169000.0,169000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Scientist,Machine Learning and AI,USD,105500.0,105500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,195800.0,195800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,161900.0,161900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Business Intelligence Engineer,BI and Visualization,USD,108500.0,108500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Business Intelligence Engineer,BI and Visualization,USD,78800.0,78800.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Research Scientist,Data Science and Research,USD,225000.0,225000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,166000.0,166000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,BI Developer,BI and Visualization,USD,167500.0,167500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,BI Developer,BI and Visualization,USD,106500.0,106500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Business Intelligence Manager,BI and Visualization,USD,160000.0,160000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Business Intelligence Manager,BI and Visualization,USD,110000.0,110000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,120000.0,120000.0,Canada,Senior,Full-time,In-person,Canada,M
2023.0,Data Analyst,Data Analysis,USD,105000.0,105000.0,Canada,Senior,Full-time,In-person,Canada,M
2023.0,Data Analyst,Data Analysis,USD,110000.0,110000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,87500.0,87500.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,60000.0,60000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,55000.0,55000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,145000.0,145000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,115000.0,115000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,225000.0,225000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,166000.0,166000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,135000.0,135000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,100000.0,100000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,105000.0,105000.0,Portugal,Mid-level,Full-time,Remote,Portugal,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,95000.0,95000.0,Portugal,Mid-level,Full-time,Remote,Portugal,M
2023.0,Analytics Engineer,Leadership and Management,USD,289800.0,289800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,214200.0,214200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,167500.0,167500.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,106500.0,106500.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,220000.0,220000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,146000.0,146000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,128000.0,128000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,81500.0,81500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,206000.0,206000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,134000.0,134000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,370000.0,370000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,200000.0,200000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,175000.0,175000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Integration Specialist,Data Management and Strategy,USD,240000.0,240000.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Data Integration Specialist,Data Management and Strategy,USD,100000.0,100000.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,180000.0,180000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,160000.0,160000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Business Intelligence Engineer,BI and Visualization,USD,143000.0,143000.0,Canada,Senior,Full-time,In-person,Canada,M
2023.0,Business Intelligence Engineer,BI and Visualization,USD,127000.0,127000.0,Canada,Senior,Full-time,In-person,Canada,M
2023.0,Applied Scientist,Data Science and Research,USD,249300.0,249300.0,United States,Mid-level,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,149300.0,149300.0,United States,Mid-level,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Engineer,Data Engineering,USD,190000.0,190000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Research Scientist,Data Science and Research,USD,248100.0,248100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,145900.0,145900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Science Practitioner,Data Science and Research,USD,170200.0,170200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Science Practitioner,Data Science and Research,USD,83900.0,83900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,100000.0,100000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,75000.0,75000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,166000.0,166000.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Data Scientist,Data Science and Research,USD,90000.0,90000.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Data Scientist,Data Science and Research,USD,160000.0,160000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,94100.0,94100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,226600.0,226600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,140100.0,140100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,247600.0,247600.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Scientist,Data Science and Research,USD,127300.0,127300.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,260000.0,260000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Analyst,Data Analysis,USD,156000.0,156000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,124000.0,124000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,200000.0,200000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,132600.0,132600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Engineer,Data Science and Research,USD,308000.0,308000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Engineer,Data Science and Research,USD,190400.0,190400.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,155000.0,155000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,136000.0,136000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,75000.0,75000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,214500.0,214500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,132600.0,132600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,111000.0,111000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,104000.0,104000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,260000.0,260000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Engineer,Data Engineering,USD,85000.0,85000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,75000.0,75000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,180250.0,180250.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,118000.0,118000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,212800.0,212800.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Scientist,Data Science and Research,USD,111600.0,111600.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Analyst,Data Analysis,USD,157500.0,157500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,132500.0,132500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,85000.0,85000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,75000.0,75000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,93918.0,93918.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,51962.0,51962.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Business Intelligence Analyst,BI and Visualization,USD,171000.0,171000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Business Intelligence Analyst,BI and Visualization,USD,152000.0,152000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,223600.0,223600.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,115000.0,115000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Engineer,Data Engineering,USD,166000.0,166000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,73100.0,73100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Business Intelligence Developer,BI and Visualization,USD,140000.0,140000.0,United States,Mid-level,Full-time,Remote,United States,M
