Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
37.0,Male,2,Software Engineer,9.0,150000.0,China,Chinese,1
44.0,Female,2,Project Engineer,12.0,170000.0,USA,White,1
27.0,Male,1,Front end Developer,3.0,80000.0,Australia,Australian,0
38.0,Male,2,Software Engineer,10.0,155000.0,UK,Asian,1
54.0,Male,3,Software Engineer Manager,17.0,195000.0,USA,African American,0
49.0,Male,3,Software Engineer Manager,15.0,185000.0,USA,Asian,0
27.0,Male,1,Front end Developer,2.0,70000.0,Australia,White,0
48.0,Male,3,Project Engineer,16.0,190000.0,China,White,1
31.0,Male,2,Full Stack Engineer,7.0,140000.0,USA,Asian,0
25.0,Male,1,Front end Developer,1.0,55000.0,USA,White,0
50.0,Male,3,Software Engineer Manager,16.0,190000.0,Australia,Australian,0
46.0,Male,3,Software Engineer Manager,14.0,180000.0,Canada,White,0
33.0,Male,2,Full Stack Engineer,6.0,130000.0,USA,African American,0
42.0,Male,3,Software Engineer,14.0,170000.0,USA,Asian,1
41.0,Male,3,Project Engineer,12.0,165000.0,UK,White,1
43.0,Male,3,Project Engineer,13.0,185000.0,China,White,1
32.0,Male,2,Back end Developer,6.0,130000.0,China,Korean,0
24.0,Male,1,Front end Developer,1.0,60000.0,USA,Hispanic,0
44.0,Female,2,Software Engineer,11.0,170000.0,Australia,Australian,1
36.0,Male,2,Software Engineer,7.0,140000.0,Australia,Asian,1
28.0,Female,2,Full Stack Engineer,4.0,110000.0,Canada,Asian,0
28.0,Male,1,Front end Developer,2.0,70000.0,China,Korean,0
37.0,Male,2,Software Engineer,9.0,145000.0,Canada,Black,1
54.0,Male,3,Software Engineer Manager,16.0,190000.0,China,White,0
58.0,Male,3,Software Engineer Manager,17.0,200000.0,Canada,Black,0
27.0,Male,1,Front end Developer,3.0,80000.0,Canada,White,0
30.0,Male,1,Back end Developer,4.0,95000.0,UK,White,0
27.0,Female,2,Full Stack Engineer,3.0,100000.0,UK,White,0
54.0,Male,3,Software Engineer Manager,17.0,195000.0,UK,Asian,0
49.0,Male,3,Software Engineer Manager,15.0,185000.0,USA,African American,0
38.0,Male,2,Software Engineer,10.0,155000.0,USA,Asian,1
54.0,Male,3,Software Engineer Manager,18.0,195000.0,China,Chinese,0
31.0,Male,2,Project Engineer,6.0,125000.0,China,Korean,1
56.0,Male,3,Software Engineer Manager,17.0,195000.0,China,Korean,0
31.0,Male,2,Software Engineer,7.0,140000.0,Canada,Black,1
42.0,Male,3,Software Engineer,14.0,170000.0,Australia,Australian,1
44.0,Male,2,Project Engineer,11.0,170000.0,Australia,White,1
37.0,Male,2,Software Engineer,9.0,150000.0,Canada,Asian,1
24.0,Female,1,Back end Developer,1.0,60000.0,Australia,Australian,0
27.0,Male,1,Front end Developer,2.0,70000.0,UK,Welsh,0
42.0,Male,3,Software Engineer,14.0,170000.0,Australia,White,1
24.0,Female,1,Front end Developer,1.0,55000.0,UK,Welsh,0
28.0,Female,1,Front end Developer,3.0,80000.0,Australia,White,0
43.0,Male,3,Project Engineer,13.0,185000.0,China,White,1
31.0,Male,2,Full Stack Engineer,7.0,140000.0,Australia,White,0
43.0,Male,3,Software Engineer Manager,13.0,180000.0,Australia,White,0
27.0,Female,2,Back end Developer,2.0,70000.0,Canada,White,0
49.0,Male,3,Software Engineer Manager,15.0,185000.0,UK,Welsh,0
48.0,Male,3,Project Engineer,16.0,190000.0,Canada,White,1
31.0,Male,2,Project Engineer,6.0,125000.0,Canada,Asian,1
40.0,Male,3,Software Engineer,12.0,160000.0,UK,Mixed,1
36.0,Male,2,Software Engineer,8.0,140000.0,China,White,1
54.0,Male,3,Software Engineer Manager,17.0,195000.0,Australia,White,0
27.0,Male,1,Front end Developer,2.0,70000.0,USA,African American,0
28.0,Male,1,Front end Developer,2.0,70000.0,UK,White,0
44.0,Male,2,Project Engineer,11.0,170000.0,Canada,Black,1
43.0,Male,3,Project Engineer,13.0,185000.0,China,Korean,1
54.0,Male,3,Software Engineer Manager,17.0,195000.0,Canada,Black,0
32.0,Male,2,Back end Developer,6.0,130000.0,USA,Asian,0
38.0,Male,2,Software Engineer,10.0,155000.0,China,White,1
49.0,Male,3,Software Engineer Manager,15.0,185000.0,Australia,Asian,0
27.0,Male,1,Front end Developer,3.0,80000.0,UK,Mixed,0
54.0,Male,3,Software Engineer Manager,17.0,195000.0,China,Chinese,0
31.0,Male,2,Project Engineer,7.0,135000.0,Australia,Australian,1
24.0,Male,1,Back end Developer,1.0,55000.0,Canada,White,0
48.0,Male,3,Project Engineer,16.0,190000.0,Australia,Asian,1
27.0,Female,2,Back end Developer,2.0,70000.0,China,Chinese,0
43.0,Male,3,Project Engineer,13.0,185000.0,Australia,Australian,1
44.0,Male,2,Project Engineer,11.0,170000.0,Australia,Australian,1
37.0,Male,2,Software Engineer,9.0,150000.0,China,Korean,1
56.0,Male,3,Software Engineer Manager,17.0,195000.0,Canada,White,0
28.0,Male,1,Front end Developer,2.0,70000.0,UK,Mixed,0
54.0,Male,3,Software Engineer Manager,17.0,195000.0,USA,Asian,0
31.0,Male,2,Project Engineer,6.0,125000.0,China,Chinese,1
49.0,Male,3,Software Engineer Manager,15.0,185000.0,Australia,Australian,0
27.0,Female,2,Back end Developer,2.0,70000.0,UK,Mixed,0
38.0,Male,2,Software Engineer,10.0,155000.0,Australia,White,1
27.0,Male,1,Front end Developer,3.0,80000.0,Canada,White,0
43.0,Male,3,Project Engineer,13.0,185000.0,China,White,1
48.0,Male,3,Project Engineer,16.0,190000.0,Canada,Asian,1
44.0,Male,2,Project Engineer,11.0,170000.0,Canada,Asian,1
54.0,Male,3,Software Engineer Manager,17.0,195000.0,China,Chinese,0
37.0,Male,2,Software Engineer,9.0,150000.0,UK,Mixed,1
28.0,Male,1,Front end Developer,2.0,70000.0,China,White,0
27.0,Female,2,Back end Developer,2.0,70000.0,USA,Asian,0
49.0,Male,3,Software Engineer Manager,15.0,185000.0,UK,Welsh,0
31.0,Male,2,Project Engineer,7.0,135000.0,Australia,Asian,1
27.0,Male,1,Front end Developer,3.0,80000.0,Canada,White,0
54.0,Male,3,Software Engineer Manager,17.0,195000.0,UK,Welsh,0
38.0,Male,2,Software Engineer,10.0,155000.0,Australia,Australian,1
44.0,Male,2,Project Engineer,11.0,170000.0,UK,Welsh,1
43.0,Male,3,Project Engineer,13.0,185000.0,Canada,Black,1
27.0,Male,1,Front end Developer,2.0,70000.0,Canada,Black,0
48.0,Male,3,Project Engineer,16.0,190000.0,Canada,Black,1
31.0,Male,2,Project Engineer,6.0,125000.0,USA,Asian,1
54.0,Male,3,Software Engineer Manager,17.0,195000.0,Australia,Australian,0
37.0,Male,2,Software Engineer,9.0,150000.0,Canada,White,1
28.0,Male,1,Front end Developer,2.0,70000.0,UK,Mixed,0
27.0,Female,2,Back end Developer,2.0,70000.0,China,Korean,0
34.0,Male,1,Front end Developer,5.0,95000.0,Canada,White,0
43.0,Female,2,Software Engineer,12.0,170000.0,Australia,Asian,1
27.0,Male,1,Back end Developer,2.0,75000.0,Australia,Asian,0
56.0,Female,3,Software Engineer Manager,18.0,210000.0,China,White,0
32.0,Male,2,Full Stack Engineer,7.0,135000.0,USA,White,0
40.0,Male,3,Software Engineer,12.0,160000.0,China,White,1
23.0,Male,1,Front end Developer,1.0,55000.0,USA,African American,0
46.0,Male,3,Project Engineer,16.0,190000.0,UK,White,1
41.0,Female,3,Project Engineer,11.0,165000.0,UK,Asian,1
28.0,Female,1,Front end Developer,3.0,80000.0,Canada,Black,0
34.0,Male,1,Back end Developer,6.0,120000.0,Australia,Asian,0
49.0,Male,3,Software Engineer Manager,15.0,185000.0,UK,Mixed,0
43.0,Male,3,Project Engineer,13.0,185000.0,Canada,Black,1
54.0,Male,3,Software Engineer Manager,16.0,190000.0,UK,Mixed,0
36.0,Male,2,Software Engineer,8.0,140000.0,Canada,Black,1
33.0,Male,2,Full Stack Engineer,6.0,130000.0,UK,Welsh,0
27.0,Female,2,Back end Developer,2.0,70000.0,Canada,White,0
44.0,Male,2,Project Engineer,11.0,170000.0,Canada,White,1
31.0,Male,2,Project Engineer,6.0,125000.0,China,Korean,1
38.0,Male,2,Software Engineer,10.0,155000.0,USA,Hispanic,1
27.0,Male,1,Front end Developer,2.0,70000.0,USA,African American,0
54.0,Male,3,Software Engineer Manager,17.0,195000.0,Australia,White,0
31.0,Male,2,Software Engineer,7.0,140000.0,China,White,1
32.0,Male,2,Back end Developer,6.0,130000.0,USA,White,0
38.0,Female,2,Back end Developer,10.0,155000.0,UK,Asian,0
51.0,Male,3,Software Engineer Manager,16.0,190000.0,Australia,Asian,0
28.0,Male,1,Front end Developer,2.0,70000.0,UK,Mixed,0
27.0,Male,1,Front end Developer,3.0,80000.0,Canada,Asian,0
43.0,Male,3,Project Engineer,13.0,185000.0,China,White,1
27.0,Female,2,Full Stack Engineer,3.0,100000.0,USA,White,0
49.0,Male,3,Software Engineer Manager,15.0,185000.0,Australia,Asian,0
48.0,Male,3,Project Engineer,16.0,190000.0,Australia,Australian,1
31.0,Male,2,Project Engineer,7.0,135000.0,Australia,White,1
40.0,Female,3,Software Engineer,12.0,160000.0,USA,White,1
24.0,Male,1,Front end Developer,1.0,55000.0,Canada,White,0
27.0,Male,1,Front end Developer,3.0,80000.0,USA,White,0
42.0,Male,3,Software Engineer,14.0,170000.0,Canada,Asian,1
24.0,Female,1,Front end Developer,1.0,55000.0,UK,Welsh,0
28.0,Female,1,Front end Developer,3.0,80000.0,USA,African American,0
43.0,Male,3,Project Engineer,13.0,185000.0,China,White,1
31.0,Male,2,Full Stack Engineer,7.0,140000.0,USA,Asian,0
43.0,Male,3,Software Engineer Manager,13.0,180000.0,China,White,0
27.0,Female,2,Back end Developer,2.0,70000.0,Australia,Australian,0
49.0,Male,3,Software Engineer Manager,15.0,185000.0,USA,African American,0
48.0,Male,3,Project Engineer,16.0,190000.0,UK,Mixed,1
31.0,Male,2,Project Engineer,6.0,125000.0,Canada,Asian,1
40.0,Male,3,Software Engineer,12.0,160000.0,China,Chinese,1
36.0,Male,2,Software Engineer,8.0,140000.0,UK,Welsh,1
54.0,Male,3,Software Engineer Manager,17.0,195000.0,Canada,Asian,0
27.0,Male,1,Front end Developer,2.0,70000.0,Australia,Australian,0
28.0,Male,1,Front end Developer,2.0,70000.0,USA,African American,0
44.0,Male,2,Project Engineer,11.0,170000.0,China,White,1
43.0,Male,3,Project Engineer,13.0,185000.0,China,Chinese,1
54.0,Male,3,Software Engineer Manager,17.0,195000.0,UK,Asian,0
32.0,Male,2,Back end Developer,6.0,130000.0,Australia,Australian,0
38.0,Male,2,Software Engineer,10.0,155000.0,UK,Mixed,1
49.0,Male,3,Software Engineer Manager,15.0,185000.0,UK,Mixed,0
27.0,Male,1,Front end Developer,3.0,80000.0,Canada,Black,0
54.0,Male,3,Software Engineer Manager,17.0,195000.0,Australia,White,0
31.0,Male,2,Project Engineer,7.0,135000.0,UK,White,1
24.0,Male,1,Back end Developer,1.0,55000.0,Canada,White,0
48.0,Male,3,Project Engineer,16.0,190000.0,USA,White,1
27.0,Female,2,Back end Developer,2.0,70000.0,Canada,Black,0
43.0,Male,3,Project Engineer,13.0,185000.0,USA,Hispanic,1
44.0,Male,2,Project Engineer,11.0,170000.0,Canada,Asian,1
37.0,Male,2,Software Engineer,9.0,150000.0,Canada,Asian,1
56.0,Male,3,Software Engineer Manager,17.0,195000.0,UK,Welsh,0
28.0,Male,1,Front end Developer,2.0,70000.0,USA,Hispanic,0
54.0,Male,3,Software Engineer Manager,17.0,195000.0,Canada,Asian,0
31.0,Male,2,Project Engineer,6.0,125000.0,USA,Asian,1
49.0,Male,3,Software Engineer Manager,15.0,185000.0,China,White,0
54.0,Male,3,Software Engineer Manager,17.0,195000.0,Canada,Black,0
27.0,Male,1,Front end Developer,3.0,80000.0,Australia,White,0
42.0,Male,3,Software Engineer,14.0,170000.0,China,Korean,1
38.0,Male,2,Software Engineer,10.0,155000.0,China,White,1
43.0,Male,3,Project Engineer,13.0,185000.0,Canada,White,1
27.0,Male,1,Front end Developer,2.0,70000.0,Canada,Asian,0
31.0,Male,2,Full Stack Engineer,7.0,140000.0,Canada,Asian,0
54.0,Male,3,Software Engineer Manager,17.0,195000.0,UK,Asian,0
36.0,Male,2,Software Engineer,8.0,140000.0,Canada,Black,1
27.0,Female,2,Back end Developer,2.0,70000.0,USA,African American,0
49.0,Male,3,Software Engineer Manager,15.0,185000.0,China,Chinese,0
48.0,Male,3,Project Engineer,16.0,190000.0,UK,Mixed,1
31.0,Male,2,Project Engineer,7.0,135000.0,USA,African American,1
40.0,Female,3,Software Engineer,12.0,160000.0,UK,White,1
24.0,Male,1,Front end Developer,1.0,55000.0,UK,Welsh,0
27.0,Male,1,Front end Developer,3.0,80000.0,China,Chinese,0
43.0,Male,3,Project Engineer,13.0,185000.0,USA,White,1
27.0,Female,2,Full Stack Engineer,3.0,100000.0,UK,Mixed,0
49.0,Male,3,Software Engineer Manager,15.0,185000.0,UK,Asian,0
48.0,Male,3,Project Engineer,16.0,190000.0,USA,White,1
31.0,Male,2,Project Engineer,6.0,125000.0,UK,White,1
40.0,Male,3,Software Engineer,12.0,160000.0,USA,Hispanic,1
36.0,Male,2,Software Engineer,8.0,140000.0,China,Korean,1
54.0,Male,3,Software Engineer Manager,17.0,195000.0,UK,Asian,0
27.0,Male,1,Front end Developer,2.0,70000.0,Australia,Australian,0
28.0,Male,1,Front end Developer,2.0,70000.0,Canada,Black,0
44.0,Male,2,Project Engineer,11.0,170000.0,Canada,White,1
43.0,Male,3,Project Engineer,13.0,185000.0,UK,Welsh,1
54.0,Male,3,Software Engineer Manager,17.0,195000.0,Canada,Black,0
32.0,Male,2,Back end Developer,6.0,130000.0,Canada,Asian,0
38.0,Male,2,Software Engineer,10.0,155000.0,Canada,White,1
49.0,Male,3,Software Engineer Manager,15.0,185000.0,Canada,White,0
27.0,Male,1,Front end Developer,3.0,80000.0,USA,African American,0
54.0,Male,3,Software Engineer Manager,17.0,195000.0,China,White,0
31.0,Male,2,Project Engineer,7.0,135000.0,Australia,Asian,1
24.0,Male,1,Back end Developer,1.0,55000.0,USA,Hispanic,0
48.0,Male,3,Project Engineer,16.0,190000.0,Canada,Asian,1
27.0,Female,2,Back end Developer,2.0,70000.0,UK,Mixed,0
43.0,Male,3,Project Engineer,13.0,185000.0,UK,Mixed,1
44.0,Male,2,Project Engineer,11.0,170000.0,USA,African American,1
37.0,Male,2,Software Engineer,9.0,150000.0,UK,Asian,1
56.0,Male,3,Software Engineer Manager,17.0,195000.0,USA,White,0
28.0,Male,1,Front end Developer,2.0,70000.0,Canada,Black,0
54.0,Male,3,Software Engineer Manager,17.0,195000.0,USA,African American,0
31.0,Male,2,Project Engineer,6.0,125000.0,China,White,1
49.0,Male,3,Software Engineer Manager,15.0,185000.0,Australia,White,0
54.0,Male,3,Software Engineer Manager,17.0,195000.0,China,Chinese,0
27.0,Male,1,Front end Developer,3.0,80000.0,UK,Welsh,0
42.0,Male,3,Software Engineer,14.0,170000.0,China,White,1
38.0,Male,2,Software Engineer,10.0,155000.0,Australia,Asian,1
36.0,Male,1,Front end Developer,7.0,120000.0,UK,Asian,0
29.0,Female,2,Back end Developer,3.0,90000.0,USA,Asian,0
41.0,Female,3,Software Engineer Manager,14.0,180000.0,UK,Asian,0
33.0,Male,1,Full Stack Engineer,7.0,130000.0,UK,Welsh,0
42.0,Male,3,Software Engineer,12.0,170000.0,China,Korean,1
28.0,Male,1,Back end Developer,2.0,70000.0,UK,Welsh,0
55.0,Male,3,Software Engineer Manager,18.0,210000.0,China,White,0
26.0,Female,2,Front end Developer,1.0,55000.0,Canada,Asian,0
47.0,Male,3,Project Engineer,16.0,190000.0,UK,Welsh,1
44.0,Female,3,Software Engineer Manager,11.0,165000.0,Canada,Black,0
30.0,Male,2,Full Stack Engineer,5.0,105000.0,China,Korean,0
39.0,Female,2,Software Engineer,11.0,160000.0,UK,Welsh,1
32.0,Male,1,Front end Developer,6.0,110000.0,Canada,Black,0
50.0,Male,3,Software Engineer Manager,17.0,195000.0,China,Korean,0
27.0,Male,1,Back end Developer,3.0,85000.0,China,Chinese,0
46.0,Male,3,Project Engineer,14.0,180000.0,UK,White,1
25.0,Female,1,Front end Developer,1.0,55000.0,Australia,White,0
43.0,Male,3,Project Engineer,13.0,185000.0,UK,Welsh,1
35.0,Male,1,Back end Developer,8.0,140000.0,Canada,Black,0
29.0,Female,2,Back end Developer,3.0,90000.0,UK,Mixed,0
40.0,Female,3,Software Engineer,12.0,160000.0,USA,White,1
35.0,Male,1,Full Stack Engineer,8.0,145000.0,China,White,0
41.0,Male,3,Project Engineer,13.0,185000.0,Australia,White,1
30.0,Male,2,Full Stack Engineer,5.0,105000.0,UK,White,0
33.0,Male,1,Front end Developer,6.0,110000.0,Australia,Asian,0
55.0,Male,3,Software Engineer Manager,18.0,210000.0,UK,Asian,0
26.0,Female,2,Front end Developer,1.0,55000.0,UK,Mixed,0
47.0,Male,3,Project Engineer,16.0,190000.0,USA,African American,1
44.0,Female,3,Software Engineer Manager,11.0,165000.0,UK,Asian,0
30.0,Male,2,Full Stack Engineer,5.0,105000.0,USA,White,0
39.0,Female,2,Software Engineer,11.0,160000.0,China,Korean,1
32.0,Male,1,Front end Developer,6.0,110000.0,USA,Hispanic,0
50.0,Male,3,Software Engineer Manager,17.0,195000.0,Australia,Australian,0
27.0,Male,1,Back end Developer,3.0,85000.0,UK,Mixed,0
46.0,Male,3,Project Engineer,14.0,180000.0,Australia,Asian,1
25.0,Female,1,Front end Developer,1.0,55000.0,UK,Asian,0
43.0,Male,3,Project Engineer,13.0,185000.0,USA,African American,1
35.0,Male,1,Back end Developer,8.0,140000.0,Australia,Asian,0
29.0,Female,2,Back end Developer,3.0,90000.0,Canada,Black,0
40.0,Female,3,Software Engineer,12.0,160000.0,USA,Hispanic,1
35.0,Male,1,Full Stack Engineer,8.0,145000.0,UK,Mixed,0
41.0,Male,3,Project Engineer,13.0,185000.0,UK,White,1
30.0,Male,2,Full Stack Engineer,5.0,105000.0,Australia,Asian,0
33.0,Male,1,Front end Developer,6.0,110000.0,USA,African American,0
55.0,Male,3,Software Engineer Manager,18.0,210000.0,China,Chinese,0
26.0,Female,2,Front end Developer,1.0,55000.0,Australia,Australian,0
47.0,Male,3,Project Engineer,16.0,190000.0,USA,Hispanic,1
44.0,Female,3,Software Engineer Manager,11.0,165000.0,Canada,Black,0
30.0,Male,2,Full Stack Engineer,5.0,105000.0,USA,African American,0
39.0,Female,2,Software Engineer,11.0,160000.0,Canada,White,1
32.0,Male,1,Front end Developer,6.0,110000.0,Australia,Australian,0
50.0,Male,3,Software Engineer Manager,17.0,195000.0,Australia,White,0
27.0,Male,1,Back end Developer,3.0,85000.0,Canada,Black,0
46.0,Male,3,Project Engineer,14.0,180000.0,Australia,White,1
25.0,Female,1,Front end Developer,1.0,55000.0,USA,White,0
43.0,Male,3,Project Engineer,13.0,185000.0,China,White,1
35.0,Male,1,Back end Developer,8.0,140000.0,Australia,Australian,0
29.0,Female,2,Back end Developer,3.0,90000.0,Canada,Black,0
40.0,Female,3,Software Engineer,12.0,160000.0,Australia,Asian,1
35.0,Male,1,Full Stack Engineer,8.0,145000.0,Canada,Asian,0
41.0,Male,3,Project Engineer,13.0,185000.0,Australia,Australian,1
30.0,Male,2,Full Stack Engineer,5.0,105000.0,UK,Asian,0
33.0,Male,1,Front end Developer,6.0,110000.0,Australia,Australian,0
55.0,Male,3,Software Engineer Manager,18.0,210000.0,UK,Asian,0
26.0,Female,2,Front end Developer,1.0,55000.0,USA,Asian,0
47.0,Male,3,Project Engineer,16.0,190000.0,Australia,Asian,1
44.0,Female,3,Software Engineer Manager,11.0,165000.0,China,White,0
30.0,Male,2,Full Stack Engineer,5.0,105000.0,China,Korean,0
39.0,Female,2,Software Engineer,11.0,160000.0,Australia,Asian,1
32.0,Male,1,Front end Developer,6.0,110000.0,USA,White,0
50.0,Male,3,Software Engineer Manager,17.0,195000.0,Australia,Australian,0
27.0,Male,1,Back end Developer,3.0,85000.0,Canada,Black,0
46.0,Male,3,Project Engineer,14.0,180000.0,UK,Welsh,1
25.0,Female,1,Front end Developer,1.0,55000.0,UK,White,0
43.0,Male,3,Project Engineer,13.0,185000.0,Australia,Asian,1
35.0,Male,1,Back end Developer,8.0,140000.0,China,Chinese,0
29.0,Female,2,Back end Developer,3.0,90000.0,Australia,White,0
40.0,Female,3,Software Engineer,12.0,160000.0,Australia,White,1
35.0,Male,1,Full Stack Engineer,8.0,145000.0,China,White,0
41.0,Male,3,Project Engineer,13.0,185000.0,Australia,Asian,1
30.0,Male,2,Full Stack Engineer,5.0,105000.0,UK,White,0
33.0,Male,1,Front end Developer,6.0,110000.0,USA,Asian,0
55.0,Male,3,Software Engineer Manager,18.0,210000.0,USA,Hispanic,0
26.0,Female,2,Front end Developer,1.0,55000.0,UK,Mixed,0
47.0,Male,3,Project Engineer,16.0,190000.0,USA,African American,1
44.0,Female,3,Software Engineer Manager,11.0,165000.0,China,Chinese,0
30.0,Male,2,Full Stack Engineer,5.0,105000.0,UK,Mixed,0
39.0,Female,2,Software Engineer,11.0,160000.0,Australia,Asian,1
32.0,Male,1,Front end Developer,6.0,110000.0,USA,Asian,0
50.0,Male,3,Software Engineer Manager,17.0,195000.0,China,White,0
27.0,Male,1,Back end Developer,3.0,85000.0,Australia,Asian,0
46.0,Male,3,Project Engineer,14.0,180000.0,Canada,Black,1
25.0,Female,1,Front end Developer,1.0,55000.0,Canada,Asian,0
43.0,Male,3,Project Engineer,13.0,185000.0,Australia,Asian,1
35.0,Male,1,Back end Developer,8.0,140000.0,Australia,Australian,0
29.0,Female,2,Back end Developer,3.0,90000.0,Australia,Asian,0
40.0,Female,3,Software Engineer,12.0,160000.0,China,Korean,1
35.0,Male,1,Full Stack Engineer,8.0,145000.0,UK,Mixed,0
41.0,Male,3,Project Engineer,13.0,185000.0,Canada,Black,1
30.0,Male,2,Full Stack Engineer,5.0,105000.0,China,Korean,0
33.0,Male,1,Front end Developer,6.0,110000.0,Canada,Asian,0
55.0,Male,3,Software Engineer Manager,18.0,210000.0,USA,White,0
26.0,Female,2,Front end Developer,1.0,55000.0,Australia,Australian,0
47.0,Male,3,Project Engineer,16.0,190000.0,USA,African American,1
44.0,Female,3,Software Engineer Manager,11.0,165000.0,Canada,Asian,0
30.0,Male,2,Full Stack Engineer,5.0,105000.0,Australia,Asian,0
39.0,Female,2,Software Engineer,11.0,160000.0,Canada,White,1
32.0,Male,1,Front end Developer,6.0,110000.0,Canada,Black,0
50.0,Male,3,Software Engineer Manager,17.0,195000.0,USA,White,0
27.0,Male,1,Back end Developer,3.0,85000.0,USA,African American,0
46.0,Male,3,Project Engineer,14.0,180000.0,USA,African American,1
25.0,Female,1,Front end Developer,1.0,55000.0,Australia,White,0
43.0,Male,3,Project Engineer,13.0,185000.0,Australia,White,1
35.0,Male,1,Back end Developer,8.0,140000.0,USA,African American,0
29.0,Female,2,Back end Developer,3.0,90000.0,USA,Hispanic,0
40.0,Female,3,Software Engineer,12.0,160000.0,China,Chinese,1
35.0,Male,1,Full Stack Engineer,8.0,145000.0,China,Chinese,0
41.0,Male,3,Project Engineer,13.0,185000.0,USA,Asian,1
30.0,Male,2,Full Stack Engineer,5.0,105000.0,Australia,White,0
33.0,Male,1,Front end Developer,6.0,110000.0,Australia,Asian,0
