ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
4943,1953,Graduation,Married,70503.0,0.0,0.0,30-09-2012,73.0,1379,33.0,216,0.0,33.0,66.0,1.0,2.0,4.0,9.0,6.0,0,1,1,0,0,0,3.0,11.0,0
35,1987,Graduation,Married,25545.0,1.0,0.0,08-09-2012,35.0,32,1.0,64,16.0,12.0,85.0,3.0,2.0,2.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,1
2258,1986,Graduation,Married,32880.0,1.0,0.0,04-12-2012,76.0,8,4.0,15,7.0,6.0,2.0,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
4322,1958,PhD,Together,77863.0,0.0,0.0,27-11-2013,20.0,881,38.0,319,16.0,25.0,12.0,1.0,4.0,5.0,10.0,2.0,0,0,0,0,0,0,3.0,11.0,0
713,1977,Master,Married,50353.0,0.0,0.0,08-06-2014,72.0,141,15.0,153,67.0,31.0,35.0,1.0,4.0,4.0,6.0,3.0,0,0,0,0,0,0,3.0,11.0,0
4702,1964,Graduation,Single,61839.0,0.0,0.0,12-08-2012,20.0,1000,155.0,379,224.0,17.0,120.0,1.0,4.0,8.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
3281,1960,PhD,Married,49154.0,1.0,1.0,03-11-2013,69.0,206,10.0,67,30.0,27.0,71.0,6.0,4.0,1.0,8.0,6.0,0,0,0,0,0,0,3.0,11.0,0
702,1975,2n Cycle,Widow,47682.0,0.0,1.0,15-02-2013,80.0,162,61.0,83,97.0,57.0,61.0,4.0,4.0,3.0,8.0,5.0,0,0,0,0,0,0,3.0,11.0,0
2004,1969,Graduation,Single,72679.0,0.0,1.0,18-09-2013,65.0,619,54.0,260,127.0,54.0,54.0,1.0,4.0,7.0,5.0,1.0,0,0,0,0,0,0,3.0,11.0,0
4769,1977,Master,Together,57954.0,1.0,1.0,18-06-2014,52.0,456,4.0,24,0.0,0.0,9.0,7.0,8.0,2.0,6.0,7.0,0,1,0,0,0,0,3.0,11.0,0
4437,1962,Graduation,Married,65316.0,1.0,1.0,24-04-2013,65.0,112,6.0,92,3.0,9.0,38.0,2.0,3.0,2.0,5.0,4.0,0,0,0,0,0,0,3.0,11.0,0
8724,1982,Graduation,Single,28567.0,1.0,0.0,17-06-2013,57.0,11,3.0,22,2.0,2.0,6.0,2.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
10741,1951,Master,Together,47352.0,0.0,1.0,11-04-2013,70.0,172,12.0,112,8.0,0.0,15.0,4.0,6.0,1.0,5.0,7.0,0,0,0,0,0,0,3.0,11.0,0
1991,1967,Graduation,Together,44931.0,0.0,1.0,18-01-2014,0.0,78,0.0,11,0.0,0.0,7.0,1.0,2.0,1.0,3.0,5.0,0,0,0,0,0,0,3.0,11.0,0
6931,1967,Graduation,Divorced,76982.0,0.0,0.0,15-02-2014,19.0,464,151.0,292,65.0,60.0,30.0,1.0,8.0,3.0,4.0,4.0,0,0,1,0,0,0,3.0,11.0,1
11096,1952,2n Cycle,Together,57247.0,0.0,1.0,08-08-2013,50.0,99,4.0,32,37.0,54.0,6.0,2.0,2.0,1.0,7.0,2.0,0,0,0,0,0,0,3.0,11.0,0
304,1981,Master,Single,22944.0,1.0,0.0,23-12-2013,67.0,19,3.0,19,4.0,5.0,26.0,3.0,3.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
3665,1977,2n Cycle,Together,25315.0,1.0,0.0,07-11-2013,46.0,1,9.0,8,11.0,3.0,22.0,3.0,3.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
10591,1969,Graduation,Widow,43638.0,0.0,1.0,06-08-2012,37.0,63,10.0,83,7.0,19.0,19.0,2.0,4.0,1.0,4.0,7.0,0,0,0,0,0,0,3.0,11.0,0
5036,1984,PhD,Single,42710.0,1.0,0.0,28-11-2012,38.0,252,3.0,42,4.0,3.0,102.0,2.0,4.0,5.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
5547,1982,PhD,Married,84169.0,0.0,0.0,07-08-2013,9.0,1478,19.0,403,0.0,19.0,0.0,1.0,7.0,6.0,6.0,3.0,0,1,1,0,0,0,3.0,11.0,1
7822,1976,Graduation,Together,54058.0,0.0,1.0,04-06-2013,56.0,198,18.0,252,32.0,108.0,54.0,2.0,4.0,6.0,8.0,3.0,0,0,0,0,0,0,3.0,11.0,0
8541,1990,2n Cycle,Married,24683.0,1.0,0.0,08-03-2014,98.0,8,4.0,10,6.0,7.0,6.0,2.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
10955,1964,Graduation,Widow,85620.0,0.0,0.0,07-01-2014,68.0,416,46.0,925,60.0,107.0,46.0,1.0,3.0,6.0,4.0,1.0,0,0,0,0,0,0,3.0,11.0,1
4368,1980,Graduation,Married,47850.0,1.0,0.0,03-12-2013,72.0,42,7.0,43,20.0,12.0,10.0,1.0,3.0,0.0,4.0,6.0,0,0,0,0,0,0,3.0,11.0,0
9671,1968,Graduation,Married,19514.0,1.0,1.0,26-01-2014,47.0,14,3.0,21,2.0,1.0,28.0,4.0,3.0,1.0,2.0,8.0,1,0,0,0,0,0,3.0,11.0,1
2256,1973,Master,Married,27159.0,1.0,1.0,29-03-2014,33.0,17,0.0,3,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
4279,1963,2n Cycle,Single,39548.0,1.0,1.0,31-03-2014,87.0,15,4.0,10,3.0,4.0,18.0,2.0,1.0,1.0,3.0,3.0,0,0,0,0,0,0,3.0,11.0,0
5371,1989,Graduation,Single,21474.0,1.0,0.0,08-04-2014,0.0,6,16.0,24,11.0,0.0,34.0,2.0,3.0,1.0,2.0,7.0,1,0,0,0,0,0,3.0,11.0,1
9240,1971,PhD,Single,60504.0,0.0,1.0,07-02-2014,73.0,458,0.0,24,6.0,4.0,34.0,2.0,6.0,2.0,8.0,6.0,0,0,0,0,0,0,3.0,11.0,0
9460,1963,Graduation,Married,22419.0,0.0,0.0,18-04-2013,74.0,30,3.0,47,19.0,21.0,42.0,1.0,3.0,2.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,0
9504,1949,Master,Married,81698.0,0.0,0.0,06-11-2013,4.0,179,28.0,520,111.0,123.0,47.0,1.0,3.0,8.0,13.0,1.0,0,0,0,0,0,0,3.0,11.0,1
8692,1952,Graduation,Together,43462.0,1.0,1.0,12-09-2012,50.0,90,17.0,97,15.0,6.0,15.0,6.0,4.0,1.0,5.0,8.0,0,0,0,0,0,0,3.0,11.0,0
448,1978,PhD,Single,54880.0,1.0,0.0,01-03-2013,57.0,308,85.0,137,102.0,45.0,118.0,2.0,6.0,2.0,11.0,5.0,0,0,0,0,0,0,3.0,11.0,0
8314,1982,Graduation,Married,79908.0,0.0,0.0,05-04-2013,30.0,557,129.0,761,29.0,185.0,111.0,1.0,5.0,6.0,7.0,2.0,0,0,1,0,0,0,3.0,11.0,0
8420,1970,2n Cycle,Married,15315.0,0.0,0.0,03-08-2013,27.0,7,4.0,13,15.0,8.0,17.0,2.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
3174,1959,Graduation,Together,87771.0,0.0,1.0,22-05-2013,61.0,1492,38.0,287,50.0,57.0,33.0,1.0,5.0,10.0,4.0,6.0,0,1,1,1,1,0,3.0,11.0,1
7685,1978,Graduation,Married,33039.0,1.0,0.0,09-09-2013,4.0,30,8.0,12,8.0,8.0,12.0,1.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
3179,1980,Graduation,Single,81741.0,0.0,0.0,16-06-2013,75.0,249,153.0,940,58.0,134.0,38.0,0.0,6.0,6.0,7.0,2.0,0,0,0,0,0,0,3.0,11.0,0
9780,1971,Master,Together,71499.0,0.0,1.0,25-06-2013,12.0,465,25.0,132,136.0,0.0,37.0,2.0,8.0,3.0,13.0,4.0,0,0,0,0,0,0,3.0,11.0,0
10681,1970,2n Cycle,Married,62466.0,0.0,1.0,15-01-2014,13.0,129,129.0,259,168.0,121.0,83.0,5.0,6.0,3.0,12.0,4.0,0,0,0,0,0,0,3.0,11.0,0
10232,1963,PhD,Divorced,48799.0,0.0,1.0,05-11-2013,9.0,174,18.0,81,28.0,6.0,24.0,3.0,3.0,2.0,7.0,3.0,0,0,0,0,0,0,3.0,11.0,0
4184,1950,PhD,Together,52157.0,0.0,1.0,07-06-2014,48.0,189,2.0,29,3.0,2.0,40.0,2.0,3.0,2.0,5.0,4.0,0,0,0,0,0,0,3.0,11.0,0
9120,1962,Graduation,Single,66565.0,0.0,1.0,05-12-2012,80.0,747,10.0,161,65.0,40.0,42.0,4.0,4.0,2.0,9.0,8.0,0,0,0,0,0,0,3.0,11.0,0
891,1951,Master,Together,29298.0,1.0,1.0,07-09-2013,60.0,6,0.0,2,2.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0,0,0,0,0,0,3.0,11.0,0
10381,1979,Graduation,Single,47691.0,0.0,1.0,05-07-2013,43.0,14,0.0,3,0.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0,0,0,0,0,0,3.0,11.0,0
3525,1970,Graduation,Together,38200.0,1.0,1.0,07-12-2012,19.0,12,0.0,4,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0,0,0,0,0,0,3.0,11.0,0
6818,1974,Graduation,Married,44989.0,0.0,1.0,12-09-2012,26.0,98,0.0,106,49.0,10.0,106.0,5.0,5.0,1.0,5.0,6.0,0,0,0,0,0,0,3.0,11.0,0
3526,1968,PhD,Married,38443.0,1.0,1.0,27-01-2014,58.0,32,0.0,5,0.0,0.0,1.0,2.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
8181,1978,2n Cycle,Single,38593.0,1.0,0.0,13-09-2013,42.0,51,12.0,49,17.0,24.0,24.0,3.0,4.0,1.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
1029,1970,PhD,Together,64413.0,0.0,1.0,01-08-2013,27.0,200,5.0,44,0.0,10.0,20.0,1.0,5.0,1.0,5.0,5.0,0,0,0,0,0,0,3.0,11.0,0
7369,1981,Master,Married,36959.0,1.0,0.0,02-10-2013,56.0,25,6.0,25,6.0,0.0,0.0,2.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
2574,1977,PhD,Married,61996.0,0.0,1.0,31-01-2013,27.0,1050,12.0,144,0.0,0.0,24.0,3.0,6.0,4.0,8.0,5.0,0,1,0,1,1,0,3.0,11.0,1
8159,1968,Graduation,Married,51287.0,1.0,1.0,01-04-2014,10.0,117,0.0,22,13.0,0.0,30.0,3.0,4.0,1.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
1160,1970,Graduation,Married,13260.0,1.0,1.0,23-08-2013,48.0,9,4.0,17,10.0,2.0,7.0,4.0,3.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
10242,1966,PhD,Together,47472.0,1.0,1.0,16-09-2013,39.0,56,0.0,11,0.0,0.0,8.0,2.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
5253,1956,Master,Together,54603.0,1.0,1.0,09-07-2013,85.0,145,13.0,46,17.0,2.0,4.0,6.0,4.0,2.0,4.0,7.0,0,0,0,0,0,0,3.0,11.0,0
5966,1974,PhD,Married,45207.0,1.0,1.0,10-11-2012,64.0,203,0.0,10,0.0,0.0,2.0,5.0,3.0,1.0,6.0,6.0,0,1,0,0,0,0,3.0,11.0,0
5314,1951,Graduation,Together,40689.0,0.0,1.0,18-03-2013,69.0,270,3.0,27,39.0,6.0,99.0,7.0,7.0,1.0,5.0,8.0,0,0,0,0,0,0,3.0,11.0,0
5081,1967,2n Cycle,Together,47821.0,1.0,1.0,20-10-2013,54.0,9,0.0,16,6.0,6.0,10.0,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
5123,1951,Master,Married,27450.0,0.0,0.0,15-04-2013,57.0,37,12.0,23,8.0,11.0,52.0,1.0,2.0,1.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
5756,1983,Graduation,Together,39453.0,1.0,0.0,03-04-2014,64.0,46,0.0,7,0.0,0.0,2.0,2.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
8036,1971,2n Cycle,Together,26850.0,1.0,1.0,18-04-2014,10.0,31,1.0,13,7.0,2.0,9.0,4.0,2.0,1.0,4.0,4.0,0,0,0,0,0,0,3.0,11.0,0
9058,1955,Graduation,Widow,79800.0,0.0,0.0,23-09-2012,65.0,1060,21.0,530,32.0,0.0,224.0,1.0,5.0,11.0,5.0,3.0,1,0,1,1,0,0,3.0,11.0,1
5057,1961,Master,Married,61794.0,0.0,1.0,14-09-2013,74.0,264,47.0,188,54.0,47.0,11.0,2.0,4.0,4.0,10.0,2.0,0,0,0,0,0,0,3.0,11.0,0
254,1955,Graduation,Together,53863.0,0.0,1.0,17-05-2014,4.0,399,4.0,30,6.0,4.0,30.0,3.0,7.0,1.0,7.0,7.0,0,1,0,0,0,0,3.0,11.0,0
4179,1959,Graduation,Together,24221.0,0.0,0.0,20-08-2013,94.0,8,9.0,9,2.0,5.0,22.0,1.0,1.0,1.0,3.0,4.0,0,0,0,0,0,0,3.0,11.0,0
3710,1984,PhD,Single,39684.0,1.0,0.0,12-10-2012,41.0,19,0.0,35,6.0,4.0,17.0,2.0,2.0,1.0,2.0,7.0,0,0,0,0,0,1,3.0,11.0,1
7627,1975,Master,Married,92163.0,0.0,0.0,12-12-2012,25.0,817,183.0,797,106.0,163.0,20.0,0.0,5.0,11.0,5.0,2.0,0,0,1,1,0,0,3.0,11.0,1
4501,1965,Master,Single,69882.0,0.0,0.0,10-11-2013,94.0,292,127.0,635,132.0,127.0,165.0,1.0,3.0,7.0,9.0,1.0,0,0,0,0,0,0,3.0,11.0,0
6424,1977,Graduation,Together,33178.0,1.0,0.0,30-01-2014,9.0,12,6.0,2,11.0,2.0,16.0,1.0,1.0,0.0,3.0,4.0,0,0,0,0,0,0,3.0,11.0,0
3075,1972,PhD,Married,59973.0,0.0,0.0,11-09-2013,47.0,130,30.0,168,20.0,34.0,0.0,1.0,3.0,4.0,7.0,1.0,0,0,0,0,0,0,3.0,11.0,0
4992,1975,Master,Together,17459.0,1.0,0.0,19-09-2013,12.0,6,4.0,16,3.0,10.0,30.0,3.0,3.0,1.0,2.0,7.0,0,0,0,0,0,0,3.0,11.0,1
5252,1969,Graduation,Divorced,23910.0,1.0,0.0,26-10-2012,80.0,16,12.0,18,7.0,1.0,13.0,1.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
7444,1969,Master,Married,42169.0,1.0,1.0,19-10-2013,20.0,19,0.0,9,0.0,0.0,2.0,2.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
6919,1978,2n Cycle,Married,26224.0,1.0,0.0,04-06-2013,39.0,4,7.0,15,13.0,9.0,15.0,3.0,2.0,1.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
3537,1981,Graduation,Together,31089.0,1.0,0.0,17-08-2012,57.0,31,3.0,31,2.0,8.0,4.0,3.0,3.0,0.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
10277,1961,Graduation,Single,30081.0,0.0,1.0,21-02-2013,27.0,36,0.0,2,0.0,0.0,4.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
2453,1960,Graduation,Together,62807.0,0.0,1.0,31-08-2012,83.0,526,28.0,135,10.0,21.0,99.0,3.0,5.0,3.0,12.0,5.0,0,0,0,0,0,0,3.0,11.0,0
7972,1955,Graduation,Single,72906.0,0.0,0.0,17-09-2013,79.0,400,32.0,519,71.0,75.0,54.0,1.0,3.0,4.0,9.0,1.0,0,0,0,0,0,0,3.0,11.0,0
895,1948,PhD,Married,61467.0,0.0,2.0,09-12-2012,69.0,410,16.0,114,0.0,5.0,49.0,3.0,5.0,2.0,10.0,5.0,0,0,0,0,0,0,3.0,11.0,0
1177,1966,Master,Together,49618.0,1.0,1.0,26-01-2013,77.0,80,3.0,26,4.0,2.0,14.0,4.0,3.0,1.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
7141,1986,Master,Single,21888.0,1.0,0.0,29-12-2012,15.0,88,10.0,46,2.0,3.0,64.0,4.0,5.0,1.0,2.0,10.0,0,0,0,0,0,0,3.0,11.0,1
7232,1973,Graduation,Widow,42429.0,0.0,1.0,11-02-2014,99.0,55,0.0,6,2.0,0.0,4.0,2.0,1.0,1.0,3.0,5.0,0,0,0,0,0,0,3.0,11.0,0
8477,1956,Graduation,Divorced,26150.0,2.0,1.0,11-03-2013,61.0,5,1.0,13,3.0,5.0,1.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
2457,1975,Basic,Married,30801.0,0.0,1.0,26-10-2012,23.0,8,4.0,5,15.0,2.0,11.0,2.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
988,1965,Graduation,Married,81168.0,0.0,0.0,07-05-2014,84.0,410,0.0,592,147.0,22.0,22.0,1.0,6.0,4.0,7.0,3.0,0,0,0,1,0,0,3.0,11.0,0
7930,1969,Master,Single,26877.0,0.0,0.0,19-08-2013,74.0,101,13.0,76,20.0,18.0,40.0,2.0,3.0,1.0,6.0,6.0,0,0,0,0,0,0,3.0,11.0,0
4587,1944,Master,Widow,45006.0,0.0,0.0,18-07-2013,90.0,162,25.0,53,16.0,0.0,10.0,1.0,3.0,1.0,7.0,3.0,0,0,0,0,0,0,3.0,11.0,0
6682,1973,Basic,Married,18978.0,1.0,0.0,11-12-2012,41.0,2,8.0,1,4.0,7.0,15.0,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
6222,1967,Graduation,Married,22574.0,2.0,1.0,28-10-2013,28.0,25,0.0,8,2.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
10299,1969,PhD,Single,48240.0,0.0,0.0,09-11-2012,73.0,389,91.0,248,64.0,49.0,41.0,3.0,6.0,3.0,13.0,5.0,0,0,0,0,0,0,3.0,11.0,1
3083,1974,Graduation,Married,45837.0,1.0,1.0,26-07-2013,88.0,215,13.0,87,17.0,17.0,24.0,5.0,6.0,2.0,5.0,7.0,0,0,0,0,0,0,3.0,11.0,0
8953,1965,Master,Single,35791.0,2.0,1.0,06-05-2013,94.0,27,0.0,5,0.0,0.0,3.0,2.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
1503,1976,PhD,Together,162397.0,1.0,1.0,03-06-2013,31.0,85,1.0,16,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,3.0,11.0,0
8650,1978,Graduation,Widow,54162.0,1.0,1.0,18-03-2013,31.0,5,6.0,10,6.0,5.0,10.0,1.0,1.0,0.0,3.0,4.0,0,0,0,0,0,0,3.0,11.0,0
10862,1960,Master,Married,30522.0,0.0,1.0,17-08-2012,6.0,179,8.0,83,19.0,11.0,26.0,5.0,1.0,2.0,9.0,2.0,0,0,0,0,0,0,3.0,11.0,0
2782,1961,PhD,Married,54456.0,0.0,1.0,11-07-2013,23.0,352,0.0,27,10.0,0.0,15.0,3.0,6.0,1.0,7.0,6.0,0,0,0,0,0,0,3.0,11.0,0
6941,1971,Graduation,Single,31632.0,0.0,0.0,14-07-2013,92.0,17,8.0,12,11.0,15.0,32.0,1.0,2.0,1.0,2.0,7.0,0,0,0,0,0,0,3.0,11.0,0
10972,1949,Graduation,Widow,72298.0,0.0,0.0,10-03-2014,52.0,625,35.0,169,58.0,17.0,35.0,1.0,4.0,3.0,6.0,1.0,0,1,1,0,0,0,3.0,11.0,0
10708,1978,2n Cycle,Single,36975.0,1.0,0.0,28-12-2013,50.0,10,6.0,11,0.0,4.0,2.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
6583,1955,2n Cycle,Married,72635.0,0.0,0.0,03-06-2013,54.0,390,22.0,323,104.0,35.0,107.0,1.0,6.0,8.0,6.0,3.0,0,0,0,1,0,0,3.0,11.0,0
3641,1976,Graduation,Married,13624.0,1.0,0.0,20-01-2013,93.0,10,2.0,15,2.0,1.0,6.0,2.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
10156,1975,Graduation,Single,84196.0,0.0,1.0,03-06-2013,56.0,215,63.0,507,231.0,31.0,190.0,1.0,8.0,4.0,7.0,3.0,0,0,0,0,0,0,3.0,11.0,0
4299,1960,Graduation,Together,70971.0,0.0,1.0,21-09-2012,28.0,1001,17.0,572,93.0,125.0,17.0,7.0,11.0,11.0,5.0,7.0,0,0,0,0,0,0,3.0,11.0,1
3469,1977,PhD,Divorced,34487.0,1.0,1.0,06-09-2012,94.0,19,18.0,33,24.0,1.0,8.0,3.0,3.0,0.0,3.0,9.0,0,0,0,0,0,0,3.0,11.0,0
5063,1977,Graduation,Single,28769.0,1.0,0.0,18-12-2012,76.0,41,5.0,129,10.0,3.0,3.0,3.0,4.0,1.0,4.0,9.0,0,0,0,0,0,0,3.0,11.0,0
10727,1970,PhD,Married,69084.0,1.0,0.0,19-11-2013,43.0,1181,107.0,199,39.0,30.0,30.0,2.0,7.0,3.0,13.0,8.0,0,0,0,0,0,0,3.0,11.0,0
9624,1958,PhD,Together,65488.0,0.0,0.0,13-06-2014,46.0,603,45.0,207,36.0,18.0,54.0,1.0,3.0,4.0,6.0,1.0,0,0,0,0,0,0,3.0,11.0,0
5156,1970,2n Cycle,Married,62466.0,0.0,1.0,15-01-2014,13.0,129,129.0,259,168.0,121.0,83.0,5.0,6.0,3.0,12.0,4.0,0,0,0,0,0,0,3.0,11.0,0
4376,1960,2n Cycle,Single,32218.0,0.0,0.0,15-02-2014,27.0,10,24.0,15,13.0,1.0,30.0,1.0,2.0,1.0,3.0,7.0,1,0,0,0,0,0,3.0,11.0,1
8923,1973,Graduation,Single,83917.0,0.0,0.0,18-04-2013,12.0,514,22.0,732,42.0,198.0,79.0,1.0,6.0,7.0,7.0,3.0,0,0,0,0,0,0,3.0,11.0,1
8461,1962,Graduation,Divorced,46102.0,2.0,1.0,10-03-2014,3.0,14,0.0,1,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0,0,0,0,0,0,3.0,11.0,0
6945,1952,Graduation,Single,84574.0,0.0,0.0,04-06-2013,72.0,387,20.0,713,38.0,54.0,163.0,1.0,9.0,11.0,11.0,5.0,0,0,0,0,0,0,3.0,11.0,0
944,1962,Graduation,Married,56181.0,0.0,1.0,08-01-2013,6.0,121,103.0,69,8.0,44.0,48.0,1.0,4.0,2.0,7.0,4.0,0,0,0,0,0,0,3.0,11.0,0
1907,1950,Master,Divorced,63120.0,0.0,1.0,28-09-2012,53.0,965,69.0,279,54.0,41.0,69.0,5.0,8.0,4.0,9.0,7.0,0,0,0,0,0,0,3.0,11.0,1
701,1971,Graduation,Married,73691.0,0.0,1.0,06-11-2013,58.0,707,21.0,250,85.0,43.0,73.0,2.0,6.0,2.0,8.0,2.0,1,0,0,0,0,0,3.0,11.0,0
3856,1960,Graduation,Together,63381.0,0.0,1.0,05-10-2012,78.0,571,50.0,142,33.0,50.0,159.0,4.0,4.0,5.0,13.0,2.0,0,0,0,0,0,0,3.0,11.0,0
4149,1948,PhD,Together,76140.0,0.0,0.0,13-05-2014,57.0,586,66.0,653,17.0,0.0,26.0,1.0,5.0,9.0,6.0,2.0,0,0,0,0,0,0,3.0,11.0,0
2131,1959,PhD,Divorced,62859.0,0.0,1.0,30-12-2012,37.0,1063,89.0,102,16.0,12.0,25.0,4.0,9.0,4.0,6.0,6.0,0,0,0,0,0,0,3.0,11.0,0
2942,1964,Graduation,Single,45906.0,0.0,1.0,07-05-2013,20.0,305,3.0,27,4.0,3.0,144.0,2.0,5.0,4.0,4.0,5.0,1,0,0,0,0,0,3.0,11.0,0
1173,1947,Master,Together,77632.0,0.0,0.0,10-03-2013,73.0,1200,105.0,758,0.0,42.0,147.0,1.0,4.0,2.0,6.0,2.0,0,1,1,0,0,0,3.0,11.0,1
4381,1971,PhD,Married,46463.0,1.0,1.0,18-08-2013,56.0,163,2.0,40,8.0,11.0,11.0,7.0,3.0,1.0,6.0,6.0,0,0,0,0,0,0,3.0,11.0,0
4611,1970,Graduation,Together,105471.0,0.0,0.0,21-01-2013,36.0,1009,181.0,104,202.0,21.0,207.0,0.0,9.0,8.0,13.0,3.0,0,0,1,1,0,0,3.0,11.0,1
3376,1970,Master,Divorced,55282.0,1.0,0.0,13-12-2013,9.0,125,6.0,73,8.0,4.0,19.0,1.0,3.0,1.0,6.0,4.0,0,0,0,0,0,0,3.0,11.0,0
4679,1977,Master,Married,78710.0,0.0,1.0,23-05-2014,42.0,721,0.0,152,119.0,50.0,50.0,3.0,7.0,6.0,12.0,4.0,0,0,0,0,0,0,3.0,11.0,0
10928,1958,Graduation,Together,66886.0,0.0,1.0,16-09-2013,28.0,315,4.0,62,41.0,31.0,146.0,2.0,7.0,1.0,7.0,5.0,0,0,0,0,0,0,3.0,11.0,0
4248,1960,Master,Single,98777.0,0.0,0.0,17-02-2014,23.0,1000,19.0,711,125.0,115.0,38.0,0.0,4.0,6.0,9.0,1.0,0,1,0,0,0,0,3.0,11.0,0
6728,1985,Graduation,Together,29103.0,1.0,0.0,27-08-2012,38.0,16,0.0,17,6.0,3.0,6.0,2.0,1.0,0.0,3.0,9.0,0,0,0,0,0,0,3.0,11.0,0
6661,1974,Graduation,Married,67445.0,0.0,1.0,12-08-2012,63.0,757,80.0,217,29.0,80.0,11.0,5.0,9.0,6.0,12.0,6.0,0,0,0,0,0,0,3.0,11.0,0
4725,1950,PhD,Together,50616.0,0.0,1.0,13-04-2014,71.0,30,2.0,25,0.0,1.0,9.0,1.0,1.0,1.0,4.0,2.0,0,0,0,0,0,0,3.0,11.0,0
3277,1955,Graduation,Divorced,49431.0,0.0,1.0,03-08-2012,9.0,219,3.0,100,26.0,0.0,17.0,2.0,7.0,1.0,5.0,8.0,0,0,0,0,0,0,3.0,11.0,0
5555,1975,Graduation,Divorced,153924.0,0.0,0.0,07-02-2014,81.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,11.0,0
2564,1953,Graduation,Together,61278.0,0.0,1.0,04-01-2014,87.0,111,3.0,28,2.0,6.0,15.0,2.0,3.0,1.0,4.0,6.0,0,0,0,0,0,0,3.0,11.0,0
946,1958,2n Cycle,Together,26490.0,0.0,0.0,22-09-2012,92.0,45,47.0,52,21.0,20.0,25.0,2.0,3.0,1.0,5.0,6.0,0,0,0,0,0,0,3.0,11.0,0
3867,1947,PhD,Together,73059.0,0.0,1.0,31-08-2013,36.0,410,112.0,420,0.0,82.0,71.0,1.0,9.0,3.0,13.0,4.0,0,0,0,0,0,0,3.0,11.0,0
6940,1966,PhD,Single,46734.0,1.0,2.0,21-10-2013,86.0,100,1.0,39,6.0,1.0,76.0,4.0,3.0,2.0,3.0,6.0,1,0,0,0,0,0,3.0,11.0,0
55,1963,Graduation,Together,56253.0,0.0,1.0,07-12-2012,83.0,509,0.0,65,7.0,11.0,5.0,4.0,7.0,2.0,9.0,6.0,0,0,0,0,0,0,3.0,11.0,0
